"Apart","pps"
"반포미도",1059
"반포미도",1104
"반포미도",1071
"반포미도",1068
"반포미도",1077
"반포미도",1082
"반포미도",1045
"반포미도",1095
"반포미도2차아파트",1035
"반포미도2차아파트",1018
"반포미도2차아파트",1007
"반포미도2차아파트",1014
"반포미도2차아파트",1046
"반포미도2차아파트",1049
"반포에스케이뷰",1003
"반포자이",1731
"반포자이",1309
"반포자이",1384
"반포자이",1287
"반포자이",1588
"반포자이",1577
"반포자이",1104
"반포자이",1734
"반포자이",1500
"반포자이",1530
"반포자이",1177
"반포자이",1813
"반포자이",1739
"반포자이",1085
"반포자이",1584
"반포자이",1125
"반포자이",1090
"반포자이",1266
"반포자이",1181
"반포자이",1162
"반포자이",1339
"반포자이",1145
"반포자이",1260
"반포자이",1635
"반포자이",1609
"반포자이",1701
"반포자이",1422
"반포자이",1794
"반포자이",1476
"반포자이",1884
"반포자이",1742
"반포자이",1503
"반포자이",1864
"반포자이",1751
"반포푸르지오",1037
"반포푸르지오",1119
"반포푸르지오",1043
"반포푸르지오",1053
"반포현대",891
"반포훼미리(101동)",719
"비엥에뜨르",657
"삼호가든맨션(3차)",1106
"삼호가든맨션(3차)",1064
"삼호가든맨션(3차)",1034
"삼호가든맨션(3차)",1131
"삼호가든맨션(3차)",1099
"삼호가든맨션(3차)",1075
"상지리츠빌(73-10)",726
"상지리츠빌(73-2)",753
"서래루체",629
"신성리더스카운티",546
"써니힐",660
"에이아이디차관주택",1634
"에이아이디차관주택",1724
"에이아이디차관주택",1662
"에이아이디차관주택",1696
"에이아이디차관주택",1731
"에이아이디차관주택",1703
"에이아이디차관주택",1765
"에이아이디차관주택",1721
"에이아이디차관주택",1710
"에이아이디차관주택",1793
"에이아이디차관주택",1751
"에이아이디차관주택",1807
"에이아이디차관주택",1786
"에이아이디차관주택",1779
"엠브이아파트",654
"엠브이아파트",821
"엠브이아파트",839
"윌턴빌",650
"태림리츠빌",739
"팔라디오",595
"한신15차",1663
"한신15차",1301
"한신15차",1799
"한신23차",1318
"한신23차",1371
"한신23차",1388
"한신23차",1380
"한신23차",1384
"한신3차",1196
"한신3차",1289
"한신3차",1254
"한신3차",1241
"한신3차",1292
"한신3차",1216
"한신3차",1266
"한신3차",1317
"한신3차",1237
"한신3차",1307
"한신3차",1279
"한신3차",1204
"한신3차",1370
"한신상가",964
"한신서래",870
"한신서래",1110
"한신서래",1085
"현대",2052
"현대동궁아파트",838
"현대동궁아파트",867
"SK리더스뷰(파스텔시티)",858
"갤러리하우스",570
"경남",820
"경남",815
"경남",825
"경남",709
"경남",849
"골드아트빌",576
"골드아트빌",694
"금강프리빌",792
"금강프리빌",692
"뉴캐슬",655
"대림e-편한세상1",895
"대우(효령)",817
"대우(효령)",836
"대우(효령)",860
"동부센트레빌",916
"두원",653
"디오수페리움2",788
"디오수페리움2",1065
"라온채",1142
"래미안방배아트힐(1008-2)",893
"래미안방배아트힐(1008-2)",811
"래미안방배아트힐(1008-2)",854
"래미안방배아트힐(1008-2)",852
"래미안방배아트힐(1008-2)",825
"래미안방배에버뉴",579
"롯데캐슬아르떼",1130
"롯데캐슬아르떼",1236
"롯데캐슬아르떼",1425
"롯데캐슬아르떼",1342
"롯데캐슬아르떼",1343
"롯데캐슬아르떼",1182
"롯데캐슬헤론",692
"롯데캐슬헤론",719
"롯데캐슬헤론",774
"롯데캐슬헤론",755
"롯데캐슬헤론",837
"루이스캐슬",551
"방배1차현대홈타운",1076
"방배1차현대홈타운",889
"방배1차현대홈타운",784
"방배1차현대홈타운",888
"방배1차현대홈타운",1018
"방배1차현대홈타운",1084
"방배1차현대홈타운",1012
"방배1차현대홈타운",1068
"방배1차현대홈타운",1016
"방배1차현대홈타운",1118
"방배1차현대홈타운",906
"방배2차e-편한세상",900
"방배2차상지리츠빌",734
"방배2차현대홈타운",1060
"방배2차현대홈타운",1045
"방배2차현대홈타운",740
"방배2차현대홈타운",1086
"방배3차현대홈타운",744
"방배5차상지리츠빌",749
"방배대우(562-1)",649
"방배대우디오빌",876
"방배대우디오빌",683
"방배대우디오빌",872
"방배대우디오빌",874
"방배대우디오빌",1014
"방배대우디오빌",970
"방배대우디오빌",980
"방배대우디오빌",939
"방배대우멤버스카운티201",793
"방배대우멤버스카운티502",648
"방배동동양파라곤",606
"방배디오슈페리움Ⅰ",837
"방배래미안타워",797
"방배래미안타워",711
"방배래미안타워",608
"방배래미안타워",840
"방배래미안타워",663
"방배래미안타워",697
"방배롯데캐슬로제",1018
"방배롯데캐슬로제",1115
"방배브라운가",694
"방배브라운가",813
"방배브라운가",750
"방배빌라트",534
"방배신삼호",733
"방배신삼호",771
"방배아이파크",741
"방배아이파크",804
"방배아크로리버",757
"방배아크로리버",835
"방배아크로리버",684
"방배아크로리버",610
"방배아크로리버",690
"방배아크로타워",691
"방배아크로타워",758
"방배아크로타워",651
"방배아트 e편한세상",647
"방배어울림",837
"방배우성",876
"방배우성",798
"방배우성",788
"방배우성",885
"방배우성",661
"방배우성",835
"방배우성",824
"방배우성",836
"방배우성",908
"방배우성",830
"방배임광",874
"방배임광",800
"방배자이",673
"방배자이",885
"방배타운하우스",521
"방배포레스트",822
"베로니스2차",615
"베로니스3차",843
"베로니스5차",870
"브라운스톤효령",635
"브라운스톤효령",632
"삼성래미안1",901
"삼성래미안1",872
"삼성래미안1",919
"삼성래미안1",854
"삼성래미안1",792
"삼성래미안1",1085
"삼성래미안1",985
"삼성래미안1",942
"삼익",804
"삼익",726
"삼익",816
"삼호 1동~3동",736
"삼호 1동~3동",734
"삼호 1동~3동",735
"삼호 1동~3동",676
"삼호 1동~3동",702
"삼호 1동~3동",725
"삼호 1동~3동",721
"삼호 1동~3동",671
"삼호2",597
"삼호2",620
"삼호2",672
"삼호2",664
"삼호2",639
"삼호3",763
"삼호3",523
"삼호3",529
"삼호한숲",925
"삼환나띠르빌(1002-10)",707
"삼환나띠르빌(1002-11)",667
"삼환나띠르빌(1002-8)",773
"서리풀e편한세상",1317
"서리풀e편한세상",1192
"서리풀e편한세상",1282
"서리풀e편한세상",1342
"서리풀e편한세상",1239
"서리풀e편한세상",1206
"서리풀e편한세상",1125
"서리풀e편한세상",1251
"서리풀e편한세상",1178
"서초이에스에이3차",909
"서희융창",614
"설록",429
"세양아르비채102동",588
"신구블레스밸리",549
"신동아",775
"신동아",831
"신동아",849
"신동아",797
"신원아침도시",514
"신호",725
"쌍용예가클래식",710
"쌍용예가클래식",885
"쌍용예가클래식",793
"쌍용예가클래식",785
"아이리스",650
"아이리스",675
"월드빌라트(798-5)",619
"월드빌리지",706
"이연아마빌레",807
"임광",1003
"임광",733
"임광",979
"임광",944
"임광",961
"임광",799
"청광아트빌(14차)",653
"폴라씨엘로",976
"푸른마을",578
"한신트리플",756
"한신트리플",763
"한신트리플",760
"한신트리플",712
"한신휴플러스",862
"한신휴플러스",863
"한신휴플러스",848
"한진로즈힐",812
"현대멤피스",750
"현대멤피스",694
"현대멤피스",780
"N-Suite(1513-2)",623
"강남태영데시앙루브",701
"경남아너스빌",785
"경남아너스빌",741
"경남아너스빌",665
"경남아너스빌(1608-8)",818
"경남아너스빌201동",977
"경남아너스빌201동",954
"그린빌라트",472
"대경벨로체",650
"대림서초리시온",909
"대림서초리시온",901
"대성유니드",837
"더#오데움(101,102동)",850
"더미켈란",980
"더샵서초",974
"더샵서초",1218
"더샵서초",954
"더샵서초",1283
"두산위브(1362)",800
"두진한아름",772
"래미안 서초7차",827
"래미안서초5차",807
"래미안서초스위트",1271
"래미안서초스위트",1198
"래미안서초스위트",1387
"래미안서초스위트",1295
"래미안서초스위트",1259
"래미안서초유니빌",805
"래미안서초유니빌",641
"래미안서초유니빌",718
"래미안서초유니빌",706
"래미안서초유니빌",794
"로얄하이츠",674
"롯데캐슬쥬피터",633
"롯데캐슬쥬피터",644
"롯데캐슬클래식",1141
"롯데캐슬클래식",982
"롯데캐슬클래식",1238
"롯데캐슬클래식",1065
"롯데캐슬클래식",1211
"롯데캐슬클래식",1200
"롯데캐슬클래식",1153
"롯데캐슬클래식",1123
"롯데캐슬클래식",1171
"무지개",1049
"무지개",989
"무지개",1045
"무지개",1026
"무지개",1065
"무지개",1036
"무지개",1034
"무지개",1039
"무지개",800
"밀라텔쉐르빌",708
"밀라텔쉐르빌",781
"보미리즌빌",460
"브라운스톤서초(1677-1)",748
"브라운스톤서초(1677-1)",830
"삼성서초가든스위트",955
"삼성서초가든스위트",876
"삼성서초가든스위트",910
"삼성서초가든스위트",850
"삼풍아파트",1296
"삼풍아파트",1163
"삼풍아파트",1265
"삼풍아파트",1201
"삼풍아파트",1258
"삼풍아파트",982
"삼풍아파트",1215
"삼풍아파트",1334
"삼풍아파트",994
"삼풍아파트",1167
"삼풍아파트",1277
"삼풍아파트",1143
"삼풍아파트",1294
"삼풍아파트",1315
"삼풍아파트",1169
"삼환바우스",747
"삼환바우스",765
"상지리츠빌(6)",744
"서초 교대 e편한세상",1178
"서초 교대 e편한세상",1337
"서초 교대 e편한세상",1215
"서초 교대 e편한세상",1234
"서초 교대 e편한세상",1295
"서초1차e-편한세상",827
"서초2차e-편한세상",1037
"서초2차e-편한세상",935
"서초4현대",930
"서초4현대",941
"서초5차e편한세상",837
"서초극동스타클래스",664
"서초극동스타클래스",804
"서초네스피아B",573
"서초녹원",647
"서초녹원",926
"서초대우아이빌",745
"서초동대우디오빌프라임",765
"서초동대우디오빌프라임",777
"서초동대우디오빌프라임",671
"서초동롯데캐슬리버티",994
"서초동롯데캐슬리버티",700
"서초동삼성쉐르빌2",719
"서초동삼성쉐르빌2",767
"서초동삼성쉐르빌2",752
"서초동삼성쉐르빌2",716
"서초동삼성쉐르빌2",750
"서초동삼성쉐르빌2",747
"서초동삼성쉐르빌2",734
"서초동삼성쉐르빌2",681
"서초동삼성쉐르빌2",789
"서초동삼성쉐르빌2",731
"서초래미안",1042
"서초래미안",1059
"서초래미안",1033
"서초래미안",1012
"서초래미안",1096
"서초래미안",1047
"서초래미안",1029
"서초래미안",950
"서초래미안",962
"서초래미안",1078
"서초롯데캐슬84",714
"서초롯데캐슬프레지던트",1256
"서초롯데캐슬프레지던트",1289
"서초롯데캐슬프레지던트",1283
"서초롯데캐슬프레지던트",1371
"서초벽산블루밍",654
"서초벽산블루밍",806
"서초벽산블루밍",834
"서초벽산블루밍",688
"서초삼성래미안",822
"서초삼성래미안",616
"서초삼성래미안",843
"서초삼성래미안",965
"서초쌍용플래티넘",821
"서초쌍용플래티넘",857
"서초아크빌",524
"서초아크빌",555
"서초아파트",641
"서초에스케이뷰",801
"서초우방유쉘",766
"서초이오빌",586
"서초이오빌",648
"서초이오빌",727
"서초이오빌",602
"서초이오빌",646
"서초이오빌",715
"서초이오빌",618
"서초이오빌",613
"서초자연인아파트(101동)",932
"서초자연인아파트(102동)",997
"서초자이",971
"서초자이",924
"서초중흥S-클래스(도시형생활주택)",1040
"서초지웰",932
"서초타운트라팰리스",887
"서초타워시티빌",476
"서초트라팰리스",875
"서초트라팰리스",905
"서초트라팰리스",767
"서초트라팰리스",885
"서초트라팰리스",933
"서초트라팰리스",819
"서초트라팰리스",881
"서초트라팰리스",812
"서초트라팰리스",938
"서초파라곤",680
"서초파라곤",788
"서초한빛삼성",868
"서초한빛삼성",888
"서초한빛삼성",858
"서초한빛삼성",1040
"서초한빛삼성",1042
"서초한빛삼성",861
"서초한신",845
"서초한신",798
"서초한신리빙타워",729
"서초한신리빙타워",764
"서초한일유앤아이주상복합",677
"서초현대",820
"서초현대",1061
"서초현대",940
"서초현대",964
"서초현대",867
"서초현대",886
"서초화원그랑빌",647
"신동아아파트(1차)",987
"신동아아파트(1차)",955
"신동아아파트(1차)",1002
"신동아아파트(1차)",997
"신동아아파트(1차)",945
"신동아아파트(1차)",929
"신동아아파트(1차)",970
"신동아아파트(1차)",1026
"신원아침도시(1420)",793
"신원아침도시(1420)",800
"아남",847
"아이파크빌",597
"아크로비스타",1179
"아크로비스타",941
"아크로비스타",1030
"아크로비스타",904
"아크로비스타",990
"아크로비스타",1088
"아크로비스타",895
"아크로비스타",1111
"아크로비스타",881
"아크로비스타",1134
"아크로비스타",1185
"아크로비스타",1017
"예림",889
"옥스포드빌라트",722
"우성1",1017
"우성1",1049
"우성1",1008
"우성1",1062
"우성아파트",1045
"우성아파트",1092
"우성아파트",1168
"우성아파트",1030
"우성아파트",1201
"우성아파트",1185
"우성아파트",1070
"우성아파트",1054
"우성아파트",1109
"우정에쉐르",771
"우정에쉐르",719
"우정에쉐르",684
"유원서초",935
"유원서초",884
"유원서초",996
"유원서초",966
"유원서초",971
"유원서초",953
"유원서초",878
"유원서초",905
"유원서초",943
"진성그린",490
"진흥아파트",997
"진흥아파트",1007
"진흥아파트",907
"진흥아파트",992
"진흥아파트",1029
"진흥아파트",1036
"진흥아파트",1031
"진흥아파트",1076
"트라움하우스2",769
"트라움하우스2",723
"풍림아이원플러스",836
"풍림아이원플러스",871
"현대ESA2",684
"현대ESA2",624
"현대빌라트",1062
"현대슈퍼빌",825
"현대슈퍼빌",812
"현대슈퍼빌",934
"현대슈퍼빌",894
"현대슈퍼빌",910
"현대슈퍼빌",892
"현대슈퍼빌",831
"현대슈퍼빌",859
"현대아이파크",753
"현대아파트",790
"현대아파트",806
"현대이에스에이아파트",454
"현대이에스에이아파트",476
"현대이에스에이아파트",674
"현대홈타운",986
"현대홈타운",745
"현대홈타운",989
"서초포레스타5단지",1037
"서초포레스타5단지",983
"서초포레스타5단지",1054
"서초포레스타5단지",979
"서초포레스타6단지",614
"서초포레스타7단지",1185
"(66-3)",638
"남성1차현대타운",597
"남성1차현대타운",612
"남성1차현대타운",587
"누리빌",602
"다원",719
"동원",608
"리치타운",495
"마로니에",613
"마로니에",589
"미영(102)",600
"비젼(101)",606
"새티스(402-10)",671
"서초",629
"선경에버빌",586
"신영체르니",873
"양재동메트로",757
"양재동메트로",700
"양재테크노5",568
"양재한신휴플러스",766
"양재한신휴플러스",745
"우성",820
"우성",828
"우성",801
"우성",848
"우성",834
"우성",838
"우성",851
"우성",866
"우성",831
"우성KBS",827
"월드빌",696
