address,Apart,pps,gu,dong,size,floor,year,long,lat
가재울미래로 2,DMC파크뷰자이1단지,743,서대문구,남가좌동,84.971,21,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,734,서대문구,남가좌동,84.968,10,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,564,서대문구,남가좌동,152.146,13,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,523,서대문구,남가좌동,175.078,11,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,526,서대문구,남가좌동,175.078,12,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,1028,서대문구,남가좌동,59.977,20,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,530,서대문구,남가좌동,120.006,28,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,596,서대문구,남가좌동,152.146,26,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,736,서대문구,남가좌동,84.968,16,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,723,서대문구,남가좌동,84.968,14,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,1055,서대문구,남가좌동,59.981,14,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,761,서대문구,남가좌동,59.981,3,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,720,서대문구,남가좌동,84.968,18,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,706,서대문구,남가좌동,84.98,22,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,528,서대문구,남가좌동,120.492,2,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,533,서대문구,남가좌동,120.492,2,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,727,서대문구,남가좌동,84.971,11,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,528,서대문구,남가좌동,120.006,16,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,519,서대문구,남가좌동,120.492,17,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,509,서대문구,남가좌동,120.492,15,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,736,서대문구,남가좌동,84.971,14,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,513,서대문구,남가좌동,121.614,10,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,750,서대문구,남가좌동,84.974,14,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,731,서대문구,남가좌동,84.971,15,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,577,서대문구,남가좌동,152.146,18,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,560,서대문구,남가좌동,152.146,11,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,612,서대문구,남가좌동,84.968,7,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,757,서대문구,남가좌동,84.98,9,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,522,서대문구,남가좌동,120.006,14,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,528,서대문구,남가좌동,175.078,13,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,746,서대문구,남가좌동,84.971,23,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,551,서대문구,남가좌동,175.078,21,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,1015,서대문구,남가좌동,59.992,13,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,741,서대문구,남가좌동,84.971,10,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,521,서대문구,남가좌동,120.492,22,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이2단지,745,서대문구,남가좌동,84.968,14,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이2단지,732,서대문구,남가좌동,84.968,18,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,598,서대문구,남가좌동,152.146,27,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,523,서대문구,남가좌동,121.614,27,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,599,서대문구,남가좌동,84.968,4,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,1028,서대문구,남가좌동,59.992,18,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,745,서대문구,남가좌동,84.971,15,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,735,서대문구,남가좌동,84.968,19,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,741,서대문구,남가좌동,84.971,9,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,545,서대문구,남가좌동,175.078,19,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,741,서대문구,남가좌동,84.98,10,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,734,서대문구,남가좌동,84.968,16,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,537,서대문구,남가좌동,175.078,16,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,516,서대문구,남가좌동,120.492,10,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,579,서대문구,남가좌동,152.146,19,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,599,서대문구,남가좌동,84.968,17,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,509,서대문구,남가좌동,175.078,6,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,503,서대문구,남가좌동,175.078,4,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,746,서대문구,남가좌동,84.98,17,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,734,서대문구,남가좌동,84.968,11,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,526,서대문구,남가좌동,175.078,12,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,567,서대문구,남가좌동,152.146,14,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,452,서대문구,남가좌동,84.968,3,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,591,서대문구,남가좌동,152.146,24,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,540,서대문구,남가좌동,175.078,17,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,531,서대문구,남가좌동,175.078,14,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,596,서대문구,남가좌동,152.146,26,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,1027,서대문구,남가좌동,59.992,16,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,594,서대문구,남가좌동,152.146,25,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,566,서대문구,남가좌동,84.968,2,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,742,서대문구,남가좌동,84.968,10,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,734,서대문구,남가좌동,84.968,10,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,1026,서대문구,남가좌동,59.977,14,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,526,서대문구,남가좌동,121.614,24,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,603,서대문구,남가좌동,84.968,12,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,496,서대문구,남가좌동,175.078,2,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,518,서대문구,남가좌동,121.614,13,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,459,서대문구,남가좌동,84.968,3,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,517,서대문구,남가좌동,175.078,9,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이2단지,751,서대문구,남가좌동,84.99,19,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,589,서대문구,남가좌동,152.146,23,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,1029,서대문구,남가좌동,59.992,21,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,756,서대문구,남가좌동,84.98,16,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이5단지,866,서대문구,남가좌동,59.981,9,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,751,서대문구,남가좌동,84.974,10,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,743,서대문구,남가좌동,84.971,12,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,741,서대문구,남가좌동,84.98,11,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이2단지,751,서대문구,남가좌동,84.909,17,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이2단지,752,서대문구,남가좌동,84.99,11,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이3단지,849,서대문구,남가좌동,59.981,18,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,494,서대문구,남가좌동,120.492,14,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,603,서대문구,남가좌동,84.968,13,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,514,서대문구,남가좌동,121.614,12,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이5단지,821,서대문구,남가좌동,59.981,2,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,744,서대문구,남가좌동,84.971,9,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이5단지,844,서대문구,남가좌동,59.981,3,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,744,서대문구,남가좌동,84.968,10,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,745,서대문구,남가좌동,84.971,12,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,741,서대문구,남가좌동,84.971,26,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,805,서대문구,남가좌동,59.981,3,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,745,서대문구,남가좌동,84.968,14,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,521,서대문구,남가좌동,121.614,23,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이5단지,851,서대문구,남가좌동,59.981,5,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,731,서대문구,남가좌동,84.968,9,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,586,서대문구,남가좌동,152.146,22,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,830,서대문구,남가좌동,59.992,2,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,597,서대문구,남가좌동,84.968,8,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,729,서대문구,남가좌동,84.971,12,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,728,서대문구,남가좌동,84.971,14,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,601,서대문구,남가좌동,152.146,28,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,746,서대문구,남가좌동,84.971,17,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,1029,서대문구,남가좌동,59.977,20,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,743,서대문구,남가좌동,84.971,11,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,598,서대문구,남가좌동,84.968,14,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,729,서대문구,남가좌동,84.971,9,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,743,서대문구,남가좌동,84.971,12,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,1028,서대문구,남가좌동,59.992,19,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이3단지,852,서대문구,남가좌동,59.981,18,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,734,서대문구,남가좌동,84.968,15,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,744,서대문구,남가좌동,84.968,9,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이1단지,515,서대문구,남가좌동,121.614,26,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이5단지,843,서대문구,남가좌동,59.981,3,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이5단지,842,서대문구,남가좌동,59.981,4,1,126.9184223,37.57018096
가재울미래로 2,DMC파크뷰자이5단지,858,서대문구,남가좌동,59.981,10,1,126.9184223,37.57018096
가좌로 100,명가,338,서대문구,홍은동,79.92,4,7,126.9268708,37.58180684
가좌로 285,모델리안1,358,은평구,신사동,76.11,5,12,126.9123693,37.5937554
가좌로 291,다원그린,314,은평구,신사동,79.56,2,13,126.9118779,37.59409179
가좌로 295,명남더블레스(39-4),427,은평구,신사동,83.21,4,13,126.9115407,37.59438855
가좌로 295,명남더블레스(39-4),418,은평구,신사동,83.21,5,13,126.9115407,37.59438855
가좌로 297,명남더블레스(39-19),359,은평구,신사동,83.65,6,13,126.9114219,37.59448162
가좌로 297,명남더블레스(39-19),395,은평구,신사동,83.65,2,13,126.9114219,37.59448162
가좌로 303,회림,357,은평구,신사동,81.12,1,12,126.9109723,37.59483781
가좌로 34,홍연,333,서대문구,연희동,52.23,2,35,126.9320063,37.5776004
가좌로 341,미래하임(아파트),528,은평구,신사동,44.49,2,1,126.9075028,37.59701516
가좌로 341,미래하임(아파트),528,은평구,신사동,44.49,6,1,126.9075028,37.59701516
가좌로 341,미래하임(아파트),524,은평구,신사동,44.49,5,1,126.9075028,37.59701516
가좌로 341,미래하임(아파트),486,은평구,신사동,56.62,5,1,126.9075028,37.59701516
가좌로 341,미래하임(아파트),528,은평구,신사동,44.49,3,1,126.9075028,37.59701516
가좌로 341,미래하임(아파트),524,은평구,신사동,44.49,4,1,126.9075028,37.59701516
가좌로 341,미래하임(아파트),560,은평구,신사동,44.64,6,1,126.9075028,37.59701516
가좌로 341,미래하임(아파트),528,은평구,신사동,44.49,8,1,126.9075028,37.59701516
가좌로 342,홍익,317,은평구,신사동,59.94,2,21,126.9078807,37.59752818
가좌로 342,홍익,350,은평구,신사동,59.94,11,21,126.9078807,37.59752818
가좌로 342,홍익,330,은평구,신사동,59.94,2,21,126.9078807,37.59752818
가좌로 342,홍익,317,은평구,신사동,59.94,12,21,126.9078807,37.59752818
가좌로 342,홍익,349,은평구,신사동,84.5,9,21,126.9078807,37.59752818
가좌로 344,현대2,369,은평구,신사동,84.83,13,22,126.9077412,37.59750517
가좌로 344,현대2,354,은평구,신사동,84.83,12,22,126.9077412,37.59750517
가좌로 344,현대2,361,은평구,신사동,84.83,18,22,126.9077412,37.59750517
가좌로 344,현대2,330,은평구,신사동,84.83,2,22,126.9077412,37.59750517
가좌로 344,현대2,371,은평구,신사동,84.83,16,22,126.9077412,37.59750517
가좌로 344,현대2,352,은평구,신사동,84.83,19,22,126.9077412,37.59750517
가좌로 344,현대2,328,은평구,신사동,84.83,3,22,126.9077412,37.59750517
가좌로 344,현대2,381,은평구,신사동,84.83,16,22,126.9077412,37.59750517
가좌로 344,현대2,342,은평구,신사동,84.83,12,22,126.9077412,37.59750517
가좌로 344,현대2,350,은평구,신사동,84.83,7,22,126.9077412,37.59750517
가좌로 344,현대2,360,은평구,신사동,84.83,5,22,126.9077412,37.59750517
가좌로 344,현대2,360,은평구,신사동,84.83,8,22,126.9077412,37.59750517
가좌로 344,현대2,380,은평구,신사동,84.83,13,22,126.9077412,37.59750517
가좌로 344,현대2,323,은평구,신사동,84.83,1,22,126.9077412,37.59750517
가좌로 345,예성그린,370,은평구,신사동,59.5,5,3,126.9072509,37.59714782
가좌로 391,신사씨티,379,은평구,신사동,58.09,10,23,126.9042541,37.60049935
가좌로 391,신사씨티,358,은평구,신사동,49.76,9,23,126.9042541,37.60049935
가좌로 391,신사씨티,382,은평구,신사동,49.76,20,23,126.9042541,37.60049935
가좌로 391,신사씨티,413,은평구,신사동,58.09,8,23,126.9042541,37.60049935
가좌로 391,신사씨티,380,은평구,신사동,59.96,13,23,126.9042541,37.60049935
가좌로 391,신사씨티,405,은평구,신사동,58.09,16,23,126.9042541,37.60049935
가좌로 391,신사씨티,365,은평구,신사동,49.76,10,23,126.9042541,37.60049935
가좌로 391,신사씨티,360,은평구,신사동,82.71,17,23,126.9042541,37.60049935
