"address","Apart","gu","dong","long","lat","dist_from_univ","dist_from_middleschool","dist_from_bus","dist_from_hospital"
"가좌로12길 12","형진","은평구","신사동",126.9078849,37.59817692,0.48,0.51,0.16,0.72
"가좌로12길 15","두산위브2차","은평구","신사동",126.9075309,37.59861478,0.47,0.45,0.15,0.67
"가좌로7나길 30","우성","은평구","응암동",126.9190861,37.58378356,0.55,0.27,0.11,0.39
"가좌로7나길 35","경남","은평구","응암동",126.9197094,37.58333403,0.48,0.26,0.05,0.46
"갈현로 143","에덴드림","은평구","구산동",126.911028,37.61075901,1.1,0.21,0.08,0.3
"갈현로 166","새천년드림","은평구","구산동",126.9115872,37.61279104,1.32,0.36,0.09,0.41
"갈현로 97","만민라이프","은평구","역촌동",126.9105417,37.6066453,0.65,0.37,0.06,0.46
"갈현로11길 46","경남아너스빌","은평구","구산동",126.9054251,37.60479876,0.73,0.35,0.01,0.07
"갈현로12길 7","예승","은평구","역촌동",126.911464,37.60634943,0.61,0.43,0.07,0.44
"갈현로15길 53","경향","은평구","구산동",126.9062827,37.61014714,1.15,0.2,0.04,0.66
"갈현로16길 16","우신","은평구","구산동",126.9127687,37.60794158,0.78,0.33,0.06,0.23
"갈현로17길 17","브라운스톤구산","은평구","구산동",126.9095284,37.61177602,1.23,0.15,0.16,0.47
"갈현로17나길 31","우공아트빌","은평구","구산동",126.9101647,37.60880363,0.89,0.14,0.06,0.36
"갈현로1길 28","뉴서울(277-2)","은평구","신사동",126.9070703,37.59969546,0.46,0.33,0.05,0.54
"갈현로1길 31","신사동한신휴플러스","은평구","신사동",126.906602,37.59940971,0.51,0.33,0.03,0.56
"갈현로1길 36","은평신사두산위브","은평구","신사동",126.9063484,37.59980752,0.52,0.28,0.02,0.51
"갈현로23길 41","한솔","은평구","갈현동",126.910245,37.61854214,1.97,0.14,0.31,0.77
"갈현로29길 11","미미","은평구","갈현동",126.9142062,37.6194594,2.07,0.12,0.04,0.5
"갈현로29길 30","반도하우드","은평구","갈현동",126.9129034,37.62085301,2.22,0.12,0.03,0.59
"갈현로29길 52","메카","은평구","갈현동",126.9115029,37.62231287,2.38,0.18,0.01,0.73
"갈현로29길 61","라이프시티","은평구","갈현동",126.9107606,37.62301156,2.46,0.09,0.09,0.82
"갈현로29길 62","코오롱하늘채","은평구","갈현동",126.9109315,37.62305457,2.47,0.1,0.09,0.8
"갈현로2가길 1","신아","은평구","신사동",126.911234,37.6001866,0.11,0.63,0.11,0.46
"갈현로33길 24","갈현동현대","은평구","갈현동",126.9141359,37.62154947,2.3,0.22,0.16,0.49
"갈현로3나길 22","역촌센트레빌","은평구","역촌동",126.9066613,37.60250845,0.51,0.22,0.06,0.24
"갈현로3나길 23","역촌센트레빌","은평구","역촌동",126.906326,37.60268905,0.54,0.2,0.08,0.21
"갈현로3다길 15","라이프씨티","은평구","신사동",126.905692,37.60191185,0.57,0.12,0.06,0.27
"갈현로45길 57","갈현건영","은평구","갈현동",126.9137956,37.62921895,3.15,0.77,0.03,0.63
"갈현로4길 26","신사성원","은평구","신사동",126.9130331,37.60116576,0.09,0.77,0.11,0.34
"갈현로7길 56","구산그린빌","은평구","구산동",126.9045592,37.60505014,0.8,0.36,0.09,0.1
"강남대로 224","양재한신휴플러스","서초구","양재동",127.0350688,37.48395023,1.78,0.44,0.03,0.28
"강남대로 240","SK허브프리모","강남구","도곡동",127.0343017,37.48514511,1.67,0.35,0.1,0.31
"강남대로 256","대우디오빌","강남구","도곡동",127.0334945,37.48641267,1.56,0.29,0.04,0.4
"강남대로 321","서초동대우디오빌프라임","서초구","서초동",127.0302352,37.49166683,1.24,0.55,0.03,0.98
"강남대로 324","역삼디오슈페리움","강남구","역삼동",127.0308219,37.49209557,1.29,0.58,0.02,0.98
"강남대로 455","강남태영데시앙루브","서초구","서초동",127.0246463,37.50278209,1.6,0.45,0.03,0.5
"강남대로112길 41","거평프리젠","강남구","논현동",127.0276743,37.50624018,1.22,0.92,0.13,0.45
"강남대로132길 26","힐타워","강남구","논현동",127.0231113,37.51255905,0.85,0.37,0.08,0.11
"강남대로136길 40","지고하임(102동)","강남구","논현동",127.0236186,37.51378155,0.74,0.47,0.22,0.18
"강남대로146길 28","신동아(22)","강남구","논현동",127.0224645,37.51514717,0.78,0.51,0.19,0.32
"강남대로162길 41","Ruden House","강남구","신사동",127.0215983,37.52094045,0.95,0.41,0.24,0.43
"강남대로16길 22","서초","서초구","양재동",127.0401709,37.47088651,2.99,0.37,0.11,1.01
"강남대로27길 7","(66-3)","서초구","양재동",127.0378701,37.47891997,2.26,0.9,0.03,0.13
"강남대로2길 24","마로니에","서초구","양재동",127.0436432,37.46674045,3.53,0.63,0.09,1.53
"강남대로2길 38","동원","서초구","양재동",127.0442314,37.46716058,3.53,0.58,0.1,1.5
"강남대로39길 5","두산위브(1362)","서초구","서초동",127.0326227,37.48625895,1.49,0.36,0.06,0.47
"강남대로45길 16","서초아파트","서초구","서초동",127.0310903,37.48826286,1.31,0.46,0.09,0.68
"강남대로48길 24","조이너스 도곡","강남구","도곡동",127.0350569,37.48712084,1.68,0.13,0.18,0.32
"강남대로53길 11","서초동삼성쉐르빌2","서초구","서초동",127.0278512,37.49411452,1.11,0.27,0.11,0.82
"강남대로61길 17","밀라텔쉐르빌","서초구","서초동",127.0249116,37.49872774,1.23,0.25,0.15,0.7
"강남대로6길 126","선경에버빌","서초구","양재동",127.0463135,37.47058622,3.41,0.29,0.15,1.23
"강남대로6길 148","파크뷰","서초구","양재동",127.0473284,37.47099334,3.45,0.34,0.16,1.25
"강남대로84길 33","대우디오빌플러스","강남구","역삼동",127.0312139,37.49728286,1.54,0.68,0.16,0.78
"강남대로8길 64","다원","서초구","양재동",127.0439147,37.46946364,3.33,0.32,0.19,1.25
"강남대로99길 28","새서울맨션","서초구","잠원동",127.018035,37.51506606,1.17,0.42,0.13,0.48
"강동대로 143","삼성파크타워","강동구","성내동",127.1231716,37.52656366,1.04,0.61,0.13,0.25
"강동대로 143","신호빌라트","강동구","성내동",127.1231716,37.52656366,1.04,0.61,0.13,0.25
"강동대로 74","삼용","송파구","풍납동",127.1153486,37.52618039,1.56,0.09,0.06,0.62
"강동대로53길 21","광남벨라스타워","강동구","성내동",127.1316093,37.52382382,0.47,0.28,0.16,0.58
"강변역로4길 56","광진해모로리버뷰","광진구","구의동",127.0922587,37.53338193,2.01,0.24,0.13,0.55
"강서로 130","한솔스위트벨리","강서구","화곡동",126.8426578,37.5387982,1.2,0.27,0.22,0.36
"강서로 266","우장산아이파크,이편한세상","강서구","화곡동",126.83659,37.54937841,0.51,0.34,0.02,0.32
"강서로 348","우장산힐스테이트","강서구","내발산동",126.837984,37.55658669,0.87,0.44,0.05,0.18
"강서로 490","일신건영휴먼빌","강서구","가양동",126.8416101,37.56904518,2.16,0.33,0.01,1.1
"강서로 532","동신대아","강서구","가양동",126.8427143,37.57265934,2.57,0.44,0.26,1.51
"강서로10길 143","계명(849-7)","강서구","화곡동",126.8557657,37.53101428,1.93,0.78,0.06,0.47
"강서로12길 8","근상프리즘(342-35)","강서구","화곡동",126.8476716,37.53137172,1.99,0.72,0.06,0.85
"강서로17가길 16","계명(350-33)","강서구","화곡동",126.8445009,37.53372267,1.78,0.34,0.14,0.8
"강서로17가길 46","중앙화곡하이츠","강서구","화곡동",126.8437329,37.5349059,1.64,0.2,0.26,0.68
"강서로17라길 3","화곡동복지","강서구","화곡동",126.8407185,37.5325865,1.9,0.45,0.03,0.64
"강서로29길 34","대한아파트","강서구","화곡동",126.8399509,37.53920201,1.18,0.39,0.05,0.36
"강서로33가길 86","프라임팰리스(1024-23)","강서구","화곡동",126.8362744,37.54503961,0.74,0.52,0.11,0.67
"강서로37길 78","수산동우","강서구","화곡동",126.8331447,37.54347831,1.06,0.38,0.25,0.75
"강서로43길 17","신일골드빌","강서구","화곡동",126.8352188,37.5469359,0.7,0.3,0.09,0.59
"강서로43길 28","타워빌","강서구","화곡동",126.8346096,37.54718889,0.73,0.24,0.1,0.57
"강서로45길 104","유니드","강서구","내발산동",126.8319537,37.54990405,0.92,0.14,0.03,0.43
"강서로45길 138","태승훼미리3차","강서구","내발산동",126.8312254,37.55130641,1,0.23,0.03,0.42
"강서로45길 18","태승훼미리","강서구","내발산동",126.8351483,37.54820502,0.65,0.22,0.03,0.45
"강서로45나길 11","다울아크로빌","강서구","내발산동",126.8346556,37.54858361,0.69,0.16,0.09,0.41
"강서로45나길 15","수산오성","강서구","내발산동",126.8354669,37.54870518,0.62,0.23,0.08,0.39
"강서로45다길 12","신세계아파트1","강서구","화곡동",126.8345387,37.54749327,0.73,0.21,0.08,0.54
"강서로45다길 30","초록","강서구","화곡동",126.8348037,37.5466552,0.74,0.3,0.13,0.62
"강서로45다길 30","희훈리치파크","강서구","화곡동",126.8348037,37.5466552,0.74,0.3,0.13,0.62
"강서로45다길 45","우림루미아트아파트","강서구","화곡동",126.8350926,37.54588263,0.76,0.38,0.17,0.7
"강서로45라길 15","광성금강","강서구","내발산동",126.8337748,37.54861538,0.77,0.09,0.09,0.44
"강서로46길 60","청솔숲속마을 101동","강서구","내발산동",126.8394149,37.55132267,0.32,0.49,0.31,0.33
"강서로46길 78","청솔숲속마을 102동","강서구","내발산동",126.8399076,37.55196376,0.34,0.49,0.27,0.34
"강서로46길 79","길성그랑프리텔","강서구","내발산동",126.8397261,37.55220016,0.37,0.47,0.25,0.31
"강서로47길 108","마곡수명산파크1단지","강서구","내발산동",126.8301947,37.553502,1.16,0.4,0.03,0.52
"강서로47길 158","마곡수명산파크2단지","강서구","내발산동",126.8273743,37.55378514,1.4,0.48,0.05,0.77
"강서로47길 39","상산노블레스빌","강서구","내발산동",126.8339435,37.55276114,0.82,0.12,0.22,0.18
"강서로47길 61","신세계","강서구","내발산동",126.8329793,37.55254773,0.89,0.19,0.2,0.26
"강서로47길 80","보람","강서구","내발산동",126.8317307,37.55314661,1.02,0.27,0.15,0.38
"강서로47나길 39","낙원연립재건축조합아파트","강서구","내발산동",126.834789,37.55096899,0.68,0.29,0.17,0.17
"강서로47다길 10","신세계(697-5)","강서구","내발산동",126.8341532,37.55236827,0.79,0.15,0.22,0.15
"강서로47다길 10","한서3차","강서구","내발산동",126.8341532,37.55236827,0.79,0.15,0.22,0.15
"강서로47다길 28","한울앤하우스","강서구","내발산동",126.8340424,37.55154054,0.76,0.24,0.25,0.18
"강서로47라길 22","내츄럴3차","강서구","내발산동",126.8322512,37.55209514,0.93,0.28,0.13,0.32
"강서로47라길 79","그린씨티","강서구","내발산동",126.8331527,37.54967598,0.81,0.1,0.1,0.37
"강서로47마길 15","수명산태송팰리채","강서구","내발산동",126.8313075,37.55253009,1.03,0.32,0.07,0.41
"강서로47마길 71","청솔수(711-6)","강서구","내발산동",126.8325473,37.55016335,0.87,0.15,0.09,0.37
"강서로48길 25","덕현중앙타워빌","강서구","내발산동",126.8379971,37.55265064,0.51,0.31,0.13,0.17
"강서로50길 72","신세계3차101동","강서구","내발산동",126.8408268,37.55474217,0.59,0.55,0.04,0.34
"강서로56나길 110","부영","강서구","등촌동",126.8430537,37.56402986,1.61,0.43,0.16,0.58
"강서로56나길 37","주공3","강서구","등촌동",126.8416277,37.56107324,1.28,0.18,0.19,0.23
"강서로5가길 50","일현세일","강서구","화곡동",126.8452337,37.52911413,2.3,0.66,0.16,0.75
"강서로5나길 104","웰라이빌","강서구","화곡동",126.8424036,37.52849588,2.35,0.79,0.26,0.9
"강서로5나길 50","일성스카이빌","강서구","화곡동",126.8454451,37.52864301,2.34,0.6,0.21,0.7
"강서로5나길 77","궁전 A동","강서구","화곡동",126.8439151,37.52828621,2.38,0.67,0.23,0.78
"강서로68길 108","동성","강서구","등촌동",126.8463941,37.56438675,1.68,0.47,0.15,0.77
"강서로68길 36","등촌1,2단지주공아파트","강서구","등촌동",126.8428927,37.56603723,1.83,0.41,0.12,0.79
"강서로7길 107","한양아이클래스","강서구","화곡동",126.8417366,37.52893262,2.3,0.83,0.24,0.98
"강서로7길 118","현대홈타운(923-2)","강서구","화곡동",126.8411834,37.52903614,2.29,0.83,0.19,1
"강서로7길 20","송민","강서구","화곡동",126.8465786,37.52965563,2.2,0.65,0.09,0.72
"강서로7길 28","해태드림타운","강서구","화곡동",126.8461774,37.52960944,2.22,0.66,0.12,0.74
"강서로7길 52","강서뉴","강서구","화곡동",126.8447416,37.5295326,2.25,0.72,0.1,0.81
"강서로7길 70","삼성다빈치(917-14)","강서구","화곡동",126.8438417,37.52935709,2.26,0.76,0.11,0.86
"강서로7길 77","우진","강서구","화곡동",126.8434927,37.52916307,2.28,0.76,0.14,0.87
"강서로7길 82","우공팰리스","강서구","화곡동",126.8431605,37.52932471,2.26,0.79,0.15,0.9
"강서로8길 11","은하센트리움","강서구","화곡동",126.8486483,37.52987678,2.13,0.62,0.07,0.66
"개봉로15길 84","진로","구로구","개봉동",126.851117,37.48994091,0.73,0.3,0.05,0.5
"개봉로15길 91","거성","구로구","개봉동",126.8507668,37.4897921,0.75,0.28,0.04,0.54
"개봉로17아길 41","LIP e-푸른아파트","구로구","개봉동",126.8507371,37.49311488,0.38,0.64,0.08,0.44
"개봉로1길 124","동서아파트(313-32)","구로구","개봉동",126.8520717,37.48197977,1.62,0.59,0.06,1.23
"개봉로1길 170","대상","구로구","개봉동",126.8495843,37.48208613,1.62,0.6,0.04,1.29
"개봉로1길 188","영화 아이닉스","구로구","개봉동",126.84879,37.4825053,1.58,0.57,0.03,1.22
"개봉로20길 158","현대홈타운","구로구","개봉동",126.8626272,37.4919064,1.05,0.93,0.18,0.62
"개봉로20길 6","현대","구로구","개봉동",126.8562963,37.4922778,0.65,0.68,0.09,0.07
"개봉로2길 133","개봉동현대아이파크","구로구","개봉동",126.8605006,37.49084358,1.03,0.91,0.04,0.47
"개봉로3가길 88","길훈","구로구","개봉동",126.8521427,37.48272684,1.54,0.51,0.07,1.15
"개봉로3길 51","개봉프라자","구로구","개봉동",126.8534936,37.48610025,1.18,0.24,0.05,0.75
"개봉로3길 87","한진","구로구","개봉동",126.851457,37.48600722,1.17,0.14,0.05,0.83
"개포로 303","현대1차101동~106동","강남구","개포동",127.0548236,37.48202117,3.51,0.68,0.02,1.41
"개포로 307","개포우성3차","강남구","개포동",127.0563792,37.48321155,3.61,0.78,0.05,1.38
"개포로 310","개포주공 1단지","강남구","개포동",127.0570268,37.48318464,3.67,0.82,0.01,1.42
"개포로 311","우성9차아파트 901동, 902동","강남구","개포동",127.0574102,37.48421666,3.68,0.71,0.06,1.36
"개포로 409","현대3","강남구","개포동",127.0617844,37.48751411,4.02,0.46,0.04,1.18
"개포로 411","우성8","강남구","개포동",127.0624656,37.48786472,4.07,0.47,0.04,1.15
"개포로 516","개포주공 6단지","강남구","개포동",127.0708801,37.48998548,4.62,0.2,0.03,1.07
"개포로 516","개포주공 7단지","강남구","개포동",127.0708801,37.48998548,4.62,0.2,0.03,1.07
"개포로109길 21","삼익대청아파트","강남구","개포동",127.0767822,37.49398703,4.78,0.41,0.15,1
"개포로109길 69","개포자이(12-2)","강남구","개포동",127.0773622,37.49628163,4.69,0.54,0.23,0.92
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,4.76,0.34,0.12,0.99
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,4.94,0.39,0.13,0.85
"개포로110길 21","현대4","강남구","일원동",127.0773194,37.49090502,5.01,0.31,0.2,0.79
"개포로110길 36","대우","강남구","일원동",127.078598,37.49052733,5.12,0.25,0.18,0.67
"개포로110길 43","개포한신","강남구","일원동",127.0793898,37.49079957,5.16,0.28,0.11,0.62
"개포로110길 46","현대사원","강남구","일원동",127.0793863,37.489053,5.28,0.11,0.18,0.56
"개포로124길 27","삼성","강남구","일원동",126.978884,37.611107,1.66,1.95,0.05,2.79
"개화동로27가길 33","Air Palace(619-7)","강서구","방화동",126.8074605,37.56275901,3.41,0.27,0.14,0.52
"개화동로27길 43","원미","강서구","방화동",126.8089417,37.56452827,3.38,0.19,0.19,0.29
"거마로 41","현대3차","송파구","거여동",127.1457082,37.49670232,2.86,0.61,0.17,1.05
"거마로9길 19","삼호","송파구","거여동",127.1437221,37.49691826,2.77,0.43,0.28,0.92
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462,0.77,0.15,0.11,1.15
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,1.06,0.17,0.04,1.24
"거북골로 91","쌍용스윗닷홈","서대문구","남가좌동",126.9193099,37.57572661,0.62,0.17,0.14,1.23
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,0.89,0.32,0.17,1.11
"거북골로18가길 23","휴먼빌","서대문구","북가좌동",126.9115941,37.57721801,1.09,0.33,0.08,1.12
"겸재로 198","건원 베스트원","중랑구","면목동",127.0896387,37.58868873,0.75,0.67,0.1,0.16
"겸재로 24","서울가든","동대문구","휘경동",127.0718022,37.58437368,0.84,0.15,0.04,0.69
"겸재로29길 27","리치카운티","중랑구","면목동",127.0849908,37.58901372,1.16,1.03,0.13,0.28
"겸재로30길 42","마젤란21","중랑구","면목동",127.0838014,37.58589096,1.23,1.02,0.09,0.33
"겸재로4길 18","삼성제이드아파트","중랑구","면목동",127.0766693,37.58499733,1.05,0.51,0.1,0.71
"경기대로 26","우리유앤미","서대문구","충정로3가",126.9623216,37.56178717,0.34,0.42,0.06,0.71
"경기대로3길 19","충정솔레디움(102동)","서대문구","충정로3가",126.9609558,37.56193828,0.35,0.47,0.08,0.77
"경기대로5길 23","행복한","서대문구","충정로3가",126.9608102,37.56270959,0.28,0.42,0.11,0.72
"경기대로9길 15","로얄훼미리A","서대문구","충정로2가",126.9629937,37.56462325,0.06,0.13,0.07,0.44
"경서로1길 14","삼명","구로구","고척동",126.8560314,37.49899274,0.5,0.18,0.06,0.26
"경인로 158","동선","구로구","오류동",126.8392591,37.49384457,1.1,0.77,0.05,0.31
"경인로 176","시티월드","구로구","오류동",126.8410672,37.49450257,0.93,0.9,0.05,0.38
"경인로 230","라인","구로구","오류동",126.8462869,37.49693621,0.44,0.72,0.02,0.8
"경인로 248","동부(339)","구로구","오류동",126.8483327,37.49715615,0.27,0.54,0.2,0.76
"경인로 343","삼환로즈빌","구로구","고척동",126.8585396,37.49738405,0.65,0.39,0.12,0.16
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,0.64,0.44,0.06,0.49
"경인로 390","벽산","구로구","고척동",126.8637135,37.49675631,0.54,0.42,0.13,0.4
"경인로 584","신도림팰러티움","구로구","신도림동",126.8818906,37.50414581,1.31,0.76,0.06,0.46
"경인로 619","신도림3차푸르지오","구로구","신도림동",126.8846198,37.50673164,1.65,0.42,0.01,0.5
"경인로 638","SK VIEW","구로구","신도림동",126.8863039,37.50735758,1.81,0.35,0.15,0.53
"경인로 643","동아2","구로구","신도림동",126.8865415,37.50813603,1.87,0.28,0.06,0.62
"경인로 662","디큐브시티","구로구","신도림동",126.8884014,37.50886343,2.05,0.32,0.01,0.71
"경인로 882","여의도시티아이","영등포구","영등포동1가",126.9106344,37.51751976,3.67,0.36,0.12,0.63
"경인로114가길 11","창방","영등포구","영등포동1가",126.9139683,37.51742908,3.59,0.19,0.14,0.74
"경인로114가길 14","헤렌어반","영등포구","영등포동1가",126.9137405,37.51725031,3.62,0.17,0.16,0.75
"경인로114길 62","(145-0)","영등포구","영등포동1가",126.9127321,37.51715343,3.65,0.2,0.24,0.72
"경인로20나길 63","오류동역솔리스타","구로구","오류동",126.8406753,37.49404051,0.98,0.84,0.04,0.32
"경인로2길 30","은하수수목원2차(108-43)","구로구","오류동",126.826948,37.48928773,0.27,0.77,0.15,1.2
"경인로2길 34","은하수수목원2차","구로구","오류동",126.8267924,37.48913243,0.25,0.79,0.14,1.22
"경인로2길 42","목화수목원 102동","구로구","오류동",126.8264532,37.48887238,0.21,0.82,0.12,1.25
"경인로38길 13","신개봉삼환","구로구","개봉동",126.8574738,37.49656756,0.55,0.33,0.07,0.06
"경인로40길 11","영화","구로구","개봉동",126.8594327,37.49631414,0.72,0.49,0.12,0.23
"경인로40길 25","청실","구로구","개봉동",126.8592025,37.49569775,0.71,0.52,0.07,0.24
"경인로47길 128","마젤란","구로구","고척동",126.8636968,37.50430858,0.56,0.47,0.03,0.35
"경인로47길 150","경남1","구로구","고척동",126.8625853,37.50497593,0.68,0.48,0.05,0.23
"경인로47다길 34","우성꿈동산","구로구","고척동",126.8656048,37.50384883,0.43,0.51,0.18,0.47
"경인로47다길 43","산업인","구로구","고척동",126.8662083,37.50411295,0.43,0.57,0.24,0.5
"경인로59길 7","대림e-편한세상6","구로구","신도림동",126.8831277,37.50606273,1.49,0.52,0.02,0.5
"경인로65길 16","대림e-편한세상4","구로구","신도림동",126.8869103,37.50954477,1.97,0.17,0.11,0.78
"경인로66길 5","신성은하수","구로구","신도림동",126.8868755,37.50758443,1.87,0.35,0.13,0.56
"경인로67길 23","신도림2차푸르지오","구로구","신도림동",126.8891303,37.51082547,2.21,0.34,0.04,0.94
"경인로77길 21","남성","영등포구","문래동2가",126.891737,37.51315819,2.55,0.64,0.05,1.03
"경인로8길 64","영풍마드레빌","구로구","오류동",126.8389783,37.49179792,1.21,0.55,0.14,0.14
"경인로8길 75","삼천리","구로구","오류동",126.8398367,37.49242008,1.11,0.64,0.13,0.15
"경희궁길 57","광화문풍림스페이스본(106동)","종로구","사직동",126.9678074,37.57368285,0.67,0.54,0.13,0.59
"고덕로 130","프라이어팰리스","강동구","암사동",127.1398256,37.55448978,3.24,0.16,0.05,1.07
"고덕로 131","롯데캐슬퍼스트","강동구","암사동",127.1399266,37.55493975,3.26,0.15,0.06,1.1
"고덕로 210","삼익그린2차","강동구","명일동",127.148884,37.55454502,4.03,0.14,0.05,0.75
"고덕로 240","신동아","강동구","명일동",127.1521367,37.55462299,4.32,0.25,0.03,0.49
"고덕로 313","주공2","강동구","고덕동",127.1626204,37.5579966,5.1,0.28,0.23,0.79
"고덕로 427","고덕리엔파크2단지","강동구","강일동",127.1731346,37.55844965,5.7,0.4,0.13,1.57
"고덕로 64","다성이즈빌","강동구","암사동",127.1323327,37.55458532,2.59,0.17,0.09,0.52
"고덕로10길 30","우암쎈스뷰","강동구","암사동",127.1297828,37.55341191,2.35,0.4,0.07,0.28
"고덕로19길 30","한강포스파크","강동구","암사동",127.1338125,37.55613914,2.75,0.07,0.26,0.74
"고덕로23길 13","영상라이브센스","강동구","암사동",127.1350393,37.55544549,2.84,0.18,0.13,0.76
"고덕로25길 13","대명","강동구","암사동",127.1363929,37.55544117,2.96,0.17,0.1,0.85
"고덕로27길 36","현대홈타운","강동구","암사동",127.1380375,37.55637402,3.12,0.12,0.19,1.03
"고덕로61길 37","배재현대","강동구","고덕동",127.1527226,37.55661479,4.4,0.3,0.2,0.6
"고덕로62길 29","삼환","강동구","명일동",127.1534461,37.55349612,4.26,0.42,0.18,0.33
"고덕로62길 76","명일우성","강동구","명일동",127.152631,37.55154017,4.03,0.49,0.27,0.4
"고덕로79길 18","주공2","강동구","고덕동",127.1668534,37.5577057,5.29,0.58,0.14,1.05
"고덕로80길 13","주공3","강동구","상일동",127.1686842,37.5551975,5.17,0.54,0.18,1.07
"고덕로80길 20","주공3","강동구","상일동",127.1645968,37.5556525,4.99,0.59,0.08,0.76
"고덕로97길 20","강일리버파크10단지","강동구","강일동",127.1798975,37.55940688,6.18,0.66,0.02,2.16
"고무래로 35","반포리체","서초구","반포동",127.0125877,37.50299133,0.71,0.34,0.04,0.71
"고무래로 94","서초4현대","서초구","서초동",127.0181892,37.50050189,1.15,0.38,0.02,0.63
"고무래로10길 28","대성유니드","서초구","반포동",127.0099033,37.5004107,0.42,0.69,0.18,0.42
"고무래로10길 39","엠브이아파트","서초구","반포동",127.0100508,37.4993479,0.45,0.79,0.19,0.45
"고미술로 21","삼희","동대문구","답십리동",127.0509257,37.56915715,1.29,0.6,0.05,0.6
"고미술로 57","답십리한화","동대문구","답십리동",127.0538766,37.56692748,1.18,0.86,0.06,0.24
"고산자로 160","대림강변","성동구","응봉동",127.0346918,37.55444813,1.05,0.37,0.05,0.19
"고산자로 164","행당한신","성동구","행당동",127.0350074,37.55491588,1.02,0.39,0.03,0.15
"고산자로 177","서울숲행당푸르지오","성동구","행당동",127.0336416,37.55601275,1.16,0.23,0.04,0.03
"고산자로 534","한신","동대문구","제기동",127.0384573,37.58753353,1.01,0.29,0.05,0.72
"고산자로16길 8","두산","성동구","행당동",127.03707,37.5654019,1.18,0.42,0.11,0.4
"고산자로2길 13","동아리버그린","성동구","응봉동",127.0366424,37.55246967,0.91,0.28,0.15,0.46
"고산자로32길 44","용두아파트","동대문구","용두동",127.0407877,37.57699453,1.76,0.46,0.18,0.31
"고산자로4길 34","동아리버그린","성동구","응봉동",127.0376372,37.55347625,0.8,0.42,0.06,0.43
"고척로 41","오류동금호어울림","구로구","오류동",126.8396434,37.49837175,1.05,0.53,0.09,0.52
"고척로 49","동부골든","구로구","오류동",126.8403027,37.49895489,1,0.45,0.02,0.44
"고척로 52","한신플러스타운","구로구","오류동",126.8407196,37.49877865,0.96,0.46,0.01,0.45
"고척로 82","거성푸르뫼2","구로구","개봉동",126.8435007,37.50038286,0.81,0.3,0.03,0.34
"고척로 85","거성푸르뫼1","구로구","개봉동",126.8437451,37.5007048,0.81,0.28,0.01,0.33
"고척로18길 77","오류동휘버스","구로구","오류동",126.8456325,37.49762305,0.51,0.66,0.1,0.7
"고척로21나길 48","창동","구로구","개봉동",126.8431389,37.50238714,0.97,0.11,0.01,0.18
"고척로21나길 85","건영","구로구","개봉동",126.8409342,37.50162285,1.07,0.16,0.21,0.14
"고척로22길 84","동도센트리움(70-12)","구로구","개봉동",126.8470116,37.49801417,0.41,0.64,0.15,0.74
"고척로27길 76","화신","구로구","개봉동",126.8460676,37.50527415,1.07,0.29,0.06,0.51
"고척로52길 21","경남2","구로구","고척동",126.8563588,37.50416013,0.96,0.66,0.03,0.45
"고척로52길 48","대우","구로구","고척동",126.8561665,37.50298161,0.84,0.56,0.07,0.54
"고척로52길 9","양우","구로구","고척동",126.8561089,37.50467397,1,0.64,0.03,0.44
"고척로60길 30","벽산베스트블루밍","구로구","고척동",126.8597244,37.50506917,0.88,0.45,0.13,0.16
"곰달래로 110","크로스캐슬","강서구","화곡동",126.8449553,37.53032141,2.16,0.71,0.06,0.87
"곰달래로 96","유림노르웨이숲(919-1)","강서구","화곡동",126.8434423,37.53020609,2.16,0.69,0.07,0.95
"곰달래로11길 21","길훈엔트런스빌","양천구","신월동",126.835765,37.53167837,2.08,0.59,0.2,0.63
"곰달래로17길 5","대진","강서구","화곡동",126.8410012,37.53046019,2.14,0.67,0.16,0.85
"곰달래로1길 63","탑건위너스빌","양천구","신월동",126.82985,37.53474019,1.99,0.29,0.09,0.32
"곰달래로20길 12","한백아파트","강서구","화곡동",126.8427281,37.52980168,2.21,0.73,0.15,0.96
"곰달래로20길 13","승윤 노블리안 ","강서구","화곡동",126.8428796,37.52968254,2.22,0.75,0.14,0.95
"곰달래로23길 16","성광","강서구","화곡동",126.8459371,37.53123713,2.06,0.65,0.1,0.9
"곰달래로23길 6","우성(343-75)","강서구","화곡동",126.8460528,37.53080055,2.1,0.7,0.12,0.86
"곰달래로26길 12","산내들","강서구","화곡동",126.8490748,37.53016195,2.09,0.65,0.05,0.68
"곰달래로2길 16","신월성원","양천구","신월동",126.834215,37.52821258,2.49,0.63,0.16,1.04
"곰달래로2길 31","신월동방원","양천구","신월동",126.8349806,37.52724681,2.57,0.76,0.29,1.13
"곰달래로2길 32","해주","양천구","신월동",126.8349498,37.52709905,2.59,0.77,0.3,1.15
