"Apart","pps","gu","dong","address","size","floor","year"
"성원대치2단지아파트",1163,"강남구","개포동","개포로109길 9",49.86,15,24
"성원대치2단지아파트",1203,"강남구","개포동","개포로109길 9",33.18,10,24
"성원대치2단지아파트",1203,"강남구","개포동","개포로109길 9",49.86,10,24
"성원대치2단지아파트",1236,"강남구","개포동","개포로109길 9",33.18,14,24
"성원대치2단지아파트",1252,"강남구","개포동","개포로109길 9",39.53,5,24
"성원대치2단지아파트",1236,"강남구","개포동","개포로109길 9",33.18,5,24
"성원대치2단지아파트",1265,"강남구","개포동","개포로109길 9",39.53,11,24
"성원대치2단지아파트",1315,"강남구","개포동","개포로109길 9",39.53,13,24
"성원대치2단지아파트",1230,"강남구","개포동","개포로109길 9",33.18,2,24
"성원대치2단지아파트",1183,"강남구","개포동","개포로109길 9",49.86,4,24
"성원대치2단지아파트",1315,"강남구","개포동","개포로109길 9",39.53,11,24
"성원대치2단지아파트",1290,"강남구","개포동","개포로109길 9",39.53,14,24
"성원대치2단지아파트",1163,"강남구","개포동","개포로109길 9",49.86,2,24
"성원대치2단지아파트",1255,"강남구","개포동","개포로109길 9",39.53,10,24
"성원대치2단지아파트",1290,"강남구","개포동","개포로109길 9",33.18,9,24
"성원대치2단지아파트",1223,"강남구","개포동","개포로109길 9",49.86,5,24
"성원대치2단지아파트",1201,"강남구","개포동","개포로109길 9",49.86,11,24
"성원대치2단지아파트",1199,"강남구","개포동","개포로109길 9",49.86,3,24
"성원대치2단지아파트",1235,"강남구","개포동","개포로109길 9",39.53,6,24
"성원대치2단지아파트",1232,"강남구","개포동","개포로109길 9",39.53,2,24
"성원대치2단지아파트",1221,"강남구","개포동","개포로109길 9",33.18,2,24
"성원대치2단지아파트",1214,"강남구","개포동","개포로109길 9",39.53,1,24
"성원대치2단지아파트",1290,"강남구","개포동","개포로109길 9",39.53,7,24
"시영",1506,"강남구","개포동","언주로 21",57.42,3,32
"시영",1806,"강남구","개포동","언주로 21",28.79,5,32
"시영",1604,"강남구","개포동","언주로 21",40.53,4,32
"시영",1869,"강남구","개포동","언주로 21",28.79,1,32
"시영",1515,"강남구","개포동","언주로 21",57.42,4,32
"시영",1771,"강남구","개포동","언주로 21",28.79,5,32
"시영",1796,"강남구","개포동","언주로 21",28.79,3,32
"시영",1695,"강남구","개포동","언주로 21",28.79,1,32
"시영",1533,"강남구","개포동","언주로 21",57.42,4,32
"시영",1600,"강남구","개포동","언주로 21",40.31,3,32
"시영",1613,"강남구","개포동","언주로 21",40.31,2,32
"시영",1789,"강남구","개포동","언주로 21",28.79,1,32
"시영",1600,"강남구","개포동","언주로 21",51.18,1,32
"시영",1591,"강남구","개포동","언주로 21",40.53,3,32
"시영",1559,"강남구","개포동","언주로 21",57.42,2,32
"시영",1806,"강남구","개포동","언주로 21",28.79,2,32
"시영",1567,"강남구","개포동","언주로 21",40.53,1,32
"시영",1583,"강남구","개포동","언주로 21",40.42,3,32
"시영",1588,"강남구","개포동","언주로 21",40.31,2,32
"시영",1579,"강남구","개포동","언주로 21",51.18,5,32
"시영",1579,"강남구","개포동","언주로 21",40.53,2,32
"시영",1625,"강남구","개포동","언주로 21",40.31,3,32
"시영",1578,"강남구","개포동","언주로 21",40.42,1,32
"시영",1824,"강남구","개포동","언주로 21",28.79,4,32
"시영",1588,"강남구","개포동","언주로 21",40.31,1,32
"시영",1608,"강남구","개포동","언주로 21",51.18,1,32
"시영",1627,"강남구","개포동","언주로 21",40.42,5,32
"시영",1579,"강남구","개포동","언주로 21",40.53,5,32
"시영",1893,"강남구","개포동","언주로 21",28.79,5,32
"시영",1900,"강남구","개포동","언주로 21",28.79,3,32
"시영",1928,"강남구","개포동","언주로 21",28.79,1,32
"시영",1945,"강남구","개포동","언주로 21",28.79,3,32
"시영",1980,"강남구","개포동","언주로 21",28.79,5,32
"시영",1612,"강남구","개포동","언주로 21",51.18,2,32
"시영",1665,"강남구","개포동","언주로 21",40.53,2,32
"시영",1732,"강남구","개포동","언주로 21",40.42,2,32
"시영",1622,"강남구","개포동","언주로 21",51.18,2,32
"시영",1796,"강남구","개포동","언주로 21",40.42,1,32
"시영",1813,"강남구","개포동","언주로 21",40.53,2,32
"시영",1781,"강남구","개포동","언주로 21",40.42,4,32
"시영",1713,"강남구","개포동","언주로 21",50.78,2,32
"시영",1794,"강남구","개포동","언주로 21",40.42,1,32
"시영",1674,"강남구","개포동","언주로 21",50.78,3,32
"시영",1789,"강남구","개포동","언주로 21",40.53,4,32
"시영",1658,"강남구","개포동","언주로 21",40.42,5,32
"시영",1753,"강남구","개포동","언주로 21",50.78,4,32
"시영",1811,"강남구","개포동","언주로 21",40.31,1,32
"시영",1654,"강남구","개포동","언주로 21",50.78,4,32
"시영",1616,"강남구","개포동","언주로 21",40.53,2,32
"시영",1804,"강남구","개포동","언주로 21",40.31,4,32
"시영",1641,"강남구","개포동","언주로 21",51.18,3,32
"시영",2056,"강남구","개포동","언주로 21",28.79,4,32
"시영",2084,"강남구","개포동","언주로 21",28.79,3,32
"시영",1786,"강남구","개포동","언주로 21",40.31,5,32
"시영",1818,"강남구","개포동","언주로 21",40.42,4,32
"시영",1806,"강남구","개포동","언주로 21",40.42,4,32
"시영",1826,"강남구","개포동","언주로 21",40.53,2,32
"시영",1729,"강남구","개포동","언주로 21",51.18,2,32
"우성8",1043,"강남구","개포동","개포로 411",79.61,3,29
"우성8",1102,"강남구","개포동","개포로 411",79.61,1,29
"우성9차아파트 901동, 902동",909,"강남구","개포동","개포로 311",81.42,1,25
"우성9차아파트 901동, 902동",958,"강남구","개포동","개포로 311",84.9,11,25
"우성9차아파트 901동, 902동",1013,"강남구","개포동","개포로 311",81.42,9,25
"우성9차아파트 901동, 902동",1042,"강남구","개포동","개포로 311",81.42,8,25
"우성9차아파트 901동, 902동",991,"강남구","개포동","개포로 311",81.42,4,25
"우성9차아파트 901동, 902동",978,"강남구","개포동","개포로 311",84.9,5,25
"주공2",2084,"강남구","개포동","선릉로 8",25.43,4,34
"주공2",2386,"강남구","개포동","선릉로 8",25.27,3,34
"주공2",1668,"강남구","개포동","선릉로 8",71.65,4,34
"주공2",1781,"강남구","개포동","선릉로 8",61.75,5,34
"주공2",2131,"강남구","개포동","선릉로 8",25.43,2,34
"주공2",1679,"강남구","개포동","선릉로 8",53.61,1,34
"주공2",1772,"강남구","개포동","선릉로 8",53.61,4,34
"주공2",2202,"강남구","개포동","선릉로 8",25.43,2,34
"주공2",2084,"강남구","개포동","선릉로 8",25.43,3,34
"주공2",2359,"강남구","개포동","선릉로 8",25.43,3,34
"주공2",2241,"강남구","개포동","선릉로 8",25.43,4,34
"주공2",1749,"강남구","개포동","선릉로 8",61.75,1,34
"주공2",2659,"강남구","개포동","선릉로 8",25.27,3,34
"주공2",1772,"강남구","개포동","선릉로 8",53.61,2,34
"주공2",2552,"강남구","개포동","선릉로 8",25.27,3,34
"주공2",2418,"강남구","개포동","선릉로 8",25.43,3,34
"주공2",2556,"강남구","개포동","선릉로 8",25.43,3,34
"현대1차101동~106동",850,"강남구","개포동","개포로 303",176.56,9,32
"현대2",988,"강남구","개포동","언주로 107",131.83,3,30
"현대2",878,"강남구","개포동","언주로 107",165.08,4,30
"현대2",1108,"강남구","개포동","언주로 107",84.81,1,30
"현대2",969,"강남구","개포동","언주로 107",165.08,7,30
"현대2",1179,"강남구","개포동","언주로 107",84.81,5,30
"현대2",1039,"강남구","개포동","언주로 107",131.83,9,30
"현대2",1062,"강남구","개포동","언주로 107",131.83,2,30
"현대3",1038,"강남구","개포동","개포로 409",163.85,9,30
"현대3",1225,"강남구","개포동","개포로 409",84.87,2,30
"e-편한세상",788,"강남구","논현동","봉은사로11길 12",84.9876,2,11
"거평프리젠",794,"강남구","논현동","강남대로112길 41",30.215,10,20
"논현동한화꿈에그린",953,"강남구","논현동","논현로111길 39",67.671,11,11
"논현라폴리움",1446,"강남구","논현동","학동로46길 32",240.03,5,4
"논현베르빌",475,"강남구","논현동","학동로30길 21",132.59,1,14
"논현파라곤",732,"강남구","논현동","학동로 338",120.21,8,9
"논현파라곤",747,"강남구","논현동","학동로 338",117.84,7,9
"논현파라곤",790,"강남구","논현동","학동로 338",120.21,9,9
"동부센트레빌",873,"강남구","논현동","언주로116길 6",114.498,8,13
"동부센트레빌",962,"강남구","논현동","언주로116길 6",84.9875,15,13
"동부센트레빌",975,"강남구","논현동","언주로116길 6",84.9875,5,13
"동양파라곤",1215,"강남구","논현동","언주로130길 30",158.91,10,12
"동양파라곤",1266,"강남구","논현동","언주로130길 30",180.07,7,12
"동양파라곤",1261,"강남구","논현동","언주로130길 30",157.41,13,12
"동양파라곤",1198,"강남구","논현동","언주로130길 30",160.33,8,12
"동양파라곤",1368,"강남구","논현동","언주로130길 30",208.35,1,12
"동양파라곤",1222,"강남구","논현동","언주로130길 30",180.07,5,12
"동양파라곤",1229,"강남구","논현동","언주로130길 30",208.35,2,12
"동양파라곤",1288,"강남구","논현동","언주로130길 30",180.07,15,12
"동현아파트 1~6",942,"강남구","논현동","언주로146길 18",84.92,1,31
"동현아파트 1~6",983,"강남구","논현동","언주로146길 18",84.92,10,31
"동현아파트 1~6",966,"강남구","논현동","언주로146길 18",84.92,2,31
"동현아파트 1~6",1024,"강남구","논현동","언주로146길 18",84.92,10,31
"동현아파트 1~6",1001,"강남구","논현동","언주로146길 18",84.92,4,31
"동현아파트 1~6",995,"강남구","논현동","언주로146길 18",84.92,3,31
"동현아파트 1~6",1007,"강남구","논현동","언주로146길 18",84.92,3,31
"두산위브1단지",953,"강남구","논현동","학동로46길 38",84.993,10,12
"두산위브1단지",924,"강남구","논현동","학동로46길 38",84.993,7,12
"두산위브1단지",926,"강남구","논현동","학동로46길 38",84.873,8,12
"두산위브1단지",914,"강남구","논현동","학동로46길 38",84.993,5,12
"두산위브1단지",913,"강남구","논현동","학동로46길 38",84.993,4,12
"두산위브1단지",943,"강남구","논현동","학동로46길 38",110.778,6,12
"라이헤스빌",609,"강남구","논현동","선릉로137길 21",67.37,1,14
"라이헤스빌",558,"강남구","논현동","선릉로137길 21",84.29,2,14
"마일스디오빌",959,"강남구","논현동","학동로 165",36.29,7,12
"마일스디오빌",937,"강남구","논현동","학동로 165",36.29,12,12
"마일스디오빌",973,"강남구","논현동","학동로 165",36.29,7,12
"브라운스톤",900,"강남구","논현동","학동로11길 13",244.53,5,11
"스위트캐슬레지던스",567,"강남구","논현동","학동로7길 6",164.04,2,12
"신동아(22)",1156,"강남구","논현동","강남대로146길 28",35.73,9,19
"신동아(22)",852,"강남구","논현동","강남대로146길 28",84.52,8,19
"신동아(22)",1092,"강남구","논현동","강남대로146길 28",35.73,3,19
"신동아(22)",1064,"강남구","논현동","강남대로146길 28",35.73,1,19
"신동아(22)",1189,"강남구","논현동","강남대로146길 28",35.73,13,19
"신동아(22)",846,"강남구","논현동","강남대로146길 28",84.52,3,19
"신동아(22)",1161,"강남구","논현동","강남대로146길 28",35.73,4,19
"신동아(22)",813,"강남구","논현동","강남대로146길 28",114.34,12,19
"신동아(22)",905,"강남구","논현동","강남대로146길 28",84.52,10,19
"신동아(22)",1161,"강남구","논현동","강남대로146길 28",35.73,2,19
"신동아(22)",864,"강남구","논현동","강남대로146길 28",84.52,6,19
"쌍용",796,"강남구","논현동","도산대로50길 43",59.91,8,20
"아크로힐스논현",1368,"강남구","논현동","언주로 604",84.074,15,2
"아크로힐스논현",1369,"강남구","논현동","언주로 604",113.231,20,2
"우민",705,"강남구","논현동","언주로136길 21",74.758,2,14
"이움빌라",672,"강남구","논현동","봉은사로29길 26",122.81,1,11
"지고하임(102동)",768,"강남구","논현동","강남대로136길 40",77.7,3,13
"청학아파트 에이동,비동,씨동",764,"강남구","논현동","도산대로 232",85.12,4,40
"청학아파트 에이동,비동,씨동",764,"강남구","논현동","도산대로 232",85.12,4,40
"프라임",511,"강남구","논현동","도산대로30길 56",97.8,5,12
"한양빌라트",551,"강남구","논현동","논현로140길 22",119.69,3,18
"한양수자인어반게이트",1265,"강남구","논현동","봉은사로29길 35",16.2,7,3
"한진로즈힐",824,"강남구","논현동","도산대로46길 21",84.94,3,12
"한진로즈힐",846,"강남구","논현동","도산대로46길 21",71.54,5,12
"한화꿈에그린2차",759,"강남구","논현동","봉은사로21길 19",104.084,9,10
"현대인텔렉스",539,"강남구","논현동","언주로 620",133.49,20,19
"현대인텔렉스",592,"강남구","논현동","언주로 620",151.92,20,19
"힐스빌7",549,"강남구","논현동","학동로5길 22",139.46,3,13
"힐스빌7",531,"강남구","논현동","학동로5길 22",139.46,2,13
"힐타워",541,"강남구","논현동","강남대로132길 26",134.83,4,15
"개포우성1",1352,"강남구","대치동","선릉로 120",127.61,2,33
"개포우성1",1332,"강남구","대치동","선릉로 120",127.61,1,33
"개포우성1",1305,"강남구","대치동","선릉로 120",127.61,1,33
"개포우성1",1403,"강남구","대치동","선릉로 120",127.61,11,33
"개포우성1",1604,"강남구","대치동","선릉로 120",84.81,12,33
"개포우성1",1371,"강남구","대치동","선릉로 120",127.61,10,33
"개포우성1",1371,"강남구","대치동","선릉로 120",127.61,6,33
"개포우성1",1528,"강남구","대치동","선릉로 120",127.61,10,33
"개포우성1",1340,"강남구","대치동","선릉로 120",127.61,1,33
"개포우성1",1520,"강남구","대치동","선릉로 120",127.61,9,33
"개포우성1",1434,"강남구","대치동","선릉로 120",127.61,13,33
