"학원명","학원주소","lon","lat"
"이보영의토킹클럽장안학원","서울특별시 동대문구 답십리로69길 8 , 401호 (장안동,장안동 근린생활시설)",127.074026,37.572688
"잉글리쉬무무휘경제1학습관보습학원","서울특별시 동대문구 사가정로25가길 3  2층 (장안동)",127.0710804,37.5812048
"잉글리쉬무무면목제1학습관보습학원","서울특별시 중랑구 면목로44바길 23  3층 (면목동)",127.0925923,37.5820064
"송암독서실","서울특별시 중랑구 봉화산로 190  관상복합청사6층602.603호 (신내동)",127.0941465,37.6062275
"뉴스카이(New Sky)독서실","서울특별시 동대문구 답십리로 303  4층 (장안동)",127.0740473,37.572379
"이정선음악학원","서울특별시 동대문구 약령시로 25 , 상가1동 204호,207호,208호 (제기동,안암골 벽산아파트)",127.0316859,37.583412
"중랑대성학원","서울특별시 중랑구 봉화산로 218 , 7층 (신내동)",127.0970245,37.6073371
"대화단과학원","서울특별시 동대문구 사가정로 97 , 한성빌딩 2층 (전농동)",127.0559894,37.5765905
"달크로즈뮤직슐레음악학원","서울특별시 동대문구 답십리로69길 55  웰빙프라자402호 (장안동)",127.073684,37.5745674
"하이텔보습학원","서울특별시 중랑구  사가정로71길 19 302.305호(면목동)",127.095977,37.5813044
"서강SLP중랑어학원","서울특별시 중랑구 봉화산로 218  영림빌딩4층,5층 (신내동)",127.0970401,37.6073375
"퍼스트학원","서울특별시 중랑구 봉화산로56길 153  대명프라자402호,403호 (신내동)",127.0968026,37.6016147
"하늘교육힘찬학원","서울특별시 동대문구 장한로28길 50  2층(일부).3층(일부) (장안동)",127.0747713,37.5726036
"지캠프동대문장안학원","서울특별시 동대문구 장한로 159  2층 (장안동)",127.0716109,37.574589
"제넥스학원","서울특별시 동대문구 사가정로 206  3층 (장안동)",127.0678514,37.5783915
