"Apart","pps","gu","dong","address","size","floor","year","crime","arrest","foreigner"
"삼익대청아파트",1265,"강남구","개포동","12",39.53,4,24,8149,5905,9762
"삼익대청아파트",1321,"강남구","개포동","12",39.53,10,24,8149,5905,9762
"삼익대청아파트",1130,"강남구","개포동","12",60,4,24,8149,5905,9762
"삼익대청아파트",1225,"강남구","개포동","12",60,14,24,8149,5905,9762
"삼익대청아파트",1290,"강남구","개포동","12",39.53,5,24,8149,5905,9762
"삼익대청아파트",1240,"강남구","개포동","12",39.53,1,24,8149,5905,9762
"성원대치2단지아파트",1206,"강남구","개포동","12",33.18,11,24,8149,5905,9762
"성원대치2단지아파트",1163,"강남구","개포동","12",49.86,14,24,8149,5905,9762
"성원대치2단지아파트",1186,"강남구","개포동","12",39.53,10,24,8149,5905,9762
"성원대치2단지아파트",1168,"강남구","개포동","12",49.86,3,24,8149,5905,9762
"성원대치2단지아파트",1189,"강남구","개포동","12",39.53,2,24,8149,5905,9762
"성원대치2단지아파트",1240,"강남구","개포동","12",39.53,10,24,8149,5905,9762
"성원대치2단지아파트",1206,"강남구","개포동","12",33.18,6,24,8149,5905,9762
"성원대치2단지아파트",1167,"강남구","개포동","12",49.86,14,24,8149,5905,9762
"성원대치2단지아파트",1183,"강남구","개포동","12",49.86,12,24,8149,5905,9762
"성원대치2단지아파트",1189,"강남구","개포동","12",39.53,11,24,8149,5905,9762
"성원대치2단지아파트",1203,"강남구","개포동","12",49.86,11,24,8149,5905,9762
"성원대치2단지아파트",1248,"강남구","개포동","12",39.53,9,24,8149,5905,9762
"성원대치2단지아파트",1135,"강남구","개포동","12",49.86,5,24,8149,5905,9762
"성원대치2단지아파트",1183,"강남구","개포동","12",49.86,6,24,8149,5905,9762
"성원대치2단지아파트",1163,"강남구","개포동","12",49.86,15,24,8149,5905,9762
"성원대치2단지아파트",1183,"강남구","개포동","12",49.86,11,24,8149,5905,9762
"성원대치2단지아파트",1206,"강남구","개포동","12",33.18,11,24,8149,5905,9762
"성원대치2단지아파트",1115,"강남구","개포동","12",33.18,1,24,8149,5905,9762
"성원대치2단지아파트",1202,"강남구","개포동","12",39.53,10,24,8149,5905,9762
"성원대치2단지아파트",1252,"강남구","개포동","12",39.53,5,24,8149,5905,9762
"성원대치2단지아파트",1240,"강남구","개포동","12",39.53,7,24,8149,5905,9762
"성원대치2단지아파트",1203,"강남구","개포동","12",49.86,11,24,8149,5905,9762
"성원대치2단지아파트",1153,"강남구","개포동","12",49.86,9,24,8149,5905,9762
"성원대치2단지아파트",1143,"강남구","개포동","12",49.86,3,24,8149,5905,9762
"성원대치2단지아파트",1222,"강남구","개포동","12",39.53,15,24,8149,5905,9762
"성원대치2단지아파트",1206,"강남구","개포동","12",33.18,14,24,8149,5905,9762
"성원대치2단지아파트",1240,"강남구","개포동","12",39.53,4,24,8149,5905,9762
"성원대치2단지아파트",1202,"강남구","개포동","12",39.53,15,24,8149,5905,9762
"성원대치2단지아파트",1221,"강남구","개포동","12",33.18,11,24,8149,5905,9762
"성원대치2단지아파트",1236,"강남구","개포동","12",33.18,10,24,8149,5905,9762
"성원대치2단지아파트",1193,"강남구","개포동","12",49.86,11,24,8149,5905,9762
"성원대치2단지아파트",1236,"강남구","개포동","12",33.18,9,24,8149,5905,9762
"성원대치2단지아파트",1163,"강남구","개포동","12",49.86,15,24,8149,5905,9762
"성원대치2단지아파트",1203,"강남구","개포동","12",33.18,10,24,8149,5905,9762
"성원대치2단지아파트",1203,"강남구","개포동","12",49.86,10,24,8149,5905,9762
"성원대치2단지아파트",1236,"강남구","개포동","12",33.18,14,24,8149,5905,9762
"성원대치2단지아파트",1252,"강남구","개포동","12",39.53,5,24,8149,5905,9762
"성원대치2단지아파트",1236,"강남구","개포동","12",33.18,5,24,8149,5905,9762
"성원대치2단지아파트",1265,"강남구","개포동","12",39.53,11,24,8149,5905,9762
"성원대치2단지아파트",1315,"강남구","개포동","12",39.53,13,24,8149,5905,9762
"성원대치2단지아파트",1230,"강남구","개포동","12",33.18,2,24,8149,5905,9762
"성원대치2단지아파트",1183,"강남구","개포동","12",49.86,4,24,8149,5905,9762
"성원대치2단지아파트",1315,"강남구","개포동","12",39.53,11,24,8149,5905,9762
"성원대치2단지아파트",1290,"강남구","개포동","12",39.53,14,24,8149,5905,9762
"성원대치2단지아파트",1163,"강남구","개포동","12",49.86,2,24,8149,5905,9762
"성원대치2단지아파트",1255,"강남구","개포동","12",39.53,10,24,8149,5905,9762
"성원대치2단지아파트",1290,"강남구","개포동","12",33.18,9,24,8149,5905,9762
"성원대치2단지아파트",1223,"강남구","개포동","12",49.86,5,24,8149,5905,9762
"성원대치2단지아파트",1201,"강남구","개포동","12",49.86,11,24,8149,5905,9762
"성원대치2단지아파트",1199,"강남구","개포동","12",49.86,3,24,8149,5905,9762
"성원대치2단지아파트",1235,"강남구","개포동","12",39.53,6,24,8149,5905,9762
"성원대치2단지아파트",1232,"강남구","개포동","12",39.53,2,24,8149,5905,9762
"성원대치2단지아파트",1221,"강남구","개포동","12",33.18,2,24,8149,5905,9762
"성원대치2단지아파트",1214,"강남구","개포동","12",39.53,1,24,8149,5905,9762
"성원대치2단지아파트",1290,"강남구","개포동","12",39.53,7,24,8149,5905,9762
"시영",1506,"강남구","개포동","656",57.42,3,32,8149,5905,9762
"시영",1806,"강남구","개포동","656",28.79,5,32,8149,5905,9762
"시영",1604,"강남구","개포동","656",40.53,4,32,8149,5905,9762
"시영",1869,"강남구","개포동","656",28.79,1,32,8149,5905,9762
"시영",1515,"강남구","개포동","656",57.42,4,32,8149,5905,9762
"시영",1771,"강남구","개포동","656",28.79,5,32,8149,5905,9762
"시영",1796,"강남구","개포동","656",28.79,3,32,8149,5905,9762
"시영",1695,"강남구","개포동","656",28.79,1,32,8149,5905,9762
"시영",1533,"강남구","개포동","656",57.42,4,32,8149,5905,9762
"시영",1600,"강남구","개포동","656",40.31,3,32,8149,5905,9762
"시영",1613,"강남구","개포동","656",40.31,2,32,8149,5905,9762
"시영",1789,"강남구","개포동","656",28.79,1,32,8149,5905,9762
"시영",1600,"강남구","개포동","656",51.18,1,32,8149,5905,9762
"시영",1591,"강남구","개포동","656",40.53,3,32,8149,5905,9762
"시영",1559,"강남구","개포동","656",57.42,2,32,8149,5905,9762
"시영",1806,"강남구","개포동","656",28.79,2,32,8149,5905,9762
"시영",1567,"강남구","개포동","656",40.53,1,32,8149,5905,9762
"시영",1583,"강남구","개포동","656",40.42,3,32,8149,5905,9762
"시영",1588,"강남구","개포동","656",40.31,2,32,8149,5905,9762
"시영",1579,"강남구","개포동","656",51.18,5,32,8149,5905,9762
"시영",1579,"강남구","개포동","656",40.53,2,32,8149,5905,9762
"시영",1625,"강남구","개포동","656",40.31,3,32,8149,5905,9762
"시영",1578,"강남구","개포동","656",40.42,1,32,8149,5905,9762
"시영",1824,"강남구","개포동","656",28.79,4,32,8149,5905,9762
"시영",1588,"강남구","개포동","656",40.31,1,32,8149,5905,9762
"시영",1608,"강남구","개포동","656",51.18,1,32,8149,5905,9762
"시영",1627,"강남구","개포동","656",40.42,5,32,8149,5905,9762
"시영",1579,"강남구","개포동","656",40.53,5,32,8149,5905,9762
"시영",1893,"강남구","개포동","656",28.79,5,32,8149,5905,9762
"시영",1900,"강남구","개포동","656",28.79,3,32,8149,5905,9762
"시영",1928,"강남구","개포동","656",28.79,1,32,8149,5905,9762
"시영",1945,"강남구","개포동","656",28.79,3,32,8149,5905,9762
"시영",1980,"강남구","개포동","656",28.79,5,32,8149,5905,9762
"시영",1612,"강남구","개포동","656",51.18,2,32,8149,5905,9762
"시영",1665,"강남구","개포동","656",40.53,2,32,8149,5905,9762
"시영",1732,"강남구","개포동","656",40.42,2,32,8149,5905,9762
"시영",1622,"강남구","개포동","656",51.18,2,32,8149,5905,9762
"시영",1796,"강남구","개포동","656",40.42,1,32,8149,5905,9762
"시영",1813,"강남구","개포동","656",40.53,2,32,8149,5905,9762
"시영",1781,"강남구","개포동","656",40.42,4,32,8149,5905,9762
"시영",1713,"강남구","개포동","656",50.78,2,32,8149,5905,9762
"시영",1794,"강남구","개포동","656",40.42,1,32,8149,5905,9762
"시영",1674,"강남구","개포동","656",50.78,3,32,8149,5905,9762
"시영",1789,"강남구","개포동","656",40.53,4,32,8149,5905,9762
"시영",1658,"강남구","개포동","656",40.42,5,32,8149,5905,9762
"시영",1753,"강남구","개포동","656",50.78,4,32,8149,5905,9762
"시영",1811,"강남구","개포동","656",40.31,1,32,8149,5905,9762
"시영",1654,"강남구","개포동","656",50.78,4,32,8149,5905,9762
"시영",1616,"강남구","개포동","656",40.53,2,32,8149,5905,9762
"시영",1804,"강남구","개포동","656",40.31,4,32,8149,5905,9762
"시영",1641,"강남구","개포동","656",51.18,3,32,8149,5905,9762
"시영",2056,"강남구","개포동","656",28.79,4,32,8149,5905,9762
"시영",2084,"강남구","개포동","656",28.79,3,32,8149,5905,9762
"시영",1786,"강남구","개포동","656",40.31,5,32,8149,5905,9762
"시영",1818,"강남구","개포동","656",40.42,4,32,8149,5905,9762
"시영",1806,"강남구","개포동","656",40.42,4,32,8149,5905,9762
"시영",1826,"강남구","개포동","656",40.53,2,32,8149,5905,9762
"시영",1729,"강남구","개포동","656",51.18,2,32,8149,5905,9762
"우성8",1043,"강남구","개포동","179",79.61,3,29,8149,5905,9762
"우성8",1102,"강남구","개포동","179",79.61,1,29,8149,5905,9762
"우성9차아파트 901동, 902동",909,"강남구","개포동","651-1",81.42,1,25,8149,5905,9762
"우성9차아파트 901동, 902동",958,"강남구","개포동","651-1",84.9,11,25,8149,5905,9762
"우성9차아파트 901동, 902동",1013,"강남구","개포동","651-1",81.42,9,25,8149,5905,9762
"우성9차아파트 901동, 902동",1042,"강남구","개포동","651-1",81.42,8,25,8149,5905,9762
"우성9차아파트 901동, 902동",991,"강남구","개포동","651-1",81.42,4,25,8149,5905,9762
"우성9차아파트 901동, 902동",978,"강남구","개포동","651-1",84.9,5,25,8149,5905,9762
"주공2",2084,"강남구","개포동","140",25.43,4,34,8149,5905,9762
"주공2",2386,"강남구","개포동","140",25.27,3,34,8149,5905,9762
"주공2",1668,"강남구","개포동","140",71.65,4,34,8149,5905,9762
"주공2",1781,"강남구","개포동","140",61.75,5,34,8149,5905,9762
"주공2",2131,"강남구","개포동","140",25.43,2,34,8149,5905,9762
"주공2",1679,"강남구","개포동","140",53.61,1,34,8149,5905,9762
"주공2",1772,"강남구","개포동","140",53.61,4,34,8149,5905,9762
"주공2",2202,"강남구","개포동","140",25.43,2,34,8149,5905,9762
"주공2",2084,"강남구","개포동","140",25.43,3,34,8149,5905,9762
"주공2",2359,"강남구","개포동","140",25.43,3,34,8149,5905,9762
"주공2",2241,"강남구","개포동","140",25.43,4,34,8149,5905,9762
"주공2",1749,"강남구","개포동","140",61.75,1,34,8149,5905,9762
"주공2",2659,"강남구","개포동","140",25.27,3,34,8149,5905,9762
"주공2",1772,"강남구","개포동","140",53.61,2,34,8149,5905,9762
"주공2",2552,"강남구","개포동","140",25.27,3,34,8149,5905,9762
"주공2",2418,"강남구","개포동","140",25.43,3,34,8149,5905,9762
"주공2",2556,"강남구","개포동","140",25.43,3,34,8149,5905,9762
"현대1차101동~106동",850,"강남구","개포동","653",176.56,9,32,8149,5905,9762
"현대2",988,"강남구","개포동","654",131.83,3,30,8149,5905,9762
"현대2",878,"강남구","개포동","654",165.08,4,30,8149,5905,9762
"현대2",1108,"강남구","개포동","654",84.81,1,30,8149,5905,9762
"현대2",969,"강남구","개포동","654",165.08,7,30,8149,5905,9762
"현대2",1179,"강남구","개포동","654",84.81,5,30,8149,5905,9762
"현대2",1039,"강남구","개포동","654",131.83,9,30,8149,5905,9762
"현대2",1062,"강남구","개포동","654",131.83,2,30,8149,5905,9762
"현대3",1038,"강남구","개포동","177",163.85,9,30,8149,5905,9762
"현대3",1225,"강남구","개포동","177",84.87,2,30,8149,5905,9762
"e-편한세상",788,"강남구","논현동","195-1",84.9876,2,11,8149,5905,9762
"거평프리젠",794,"강남구","논현동","196",30.215,10,20,8149,5905,9762
"논현동한화꿈에그린",953,"강남구","논현동","205-2",67.671,11,11,8149,5905,9762
"논현라폴리움",1446,"강남구","논현동","252",240.03,5,4,8149,5905,9762
"논현베르빌",475,"강남구","논현동","214-2",132.59,1,14,8149,5905,9762
"논현파라곤",732,"강남구","논현동","241-1",120.21,8,9,8149,5905,9762
"논현파라곤",747,"강남구","논현동","241-1",117.84,7,9,8149,5905,9762
"논현파라곤",790,"강남구","논현동","241-1",120.21,9,9,8149,5905,9762
"동부센트레빌",873,"강남구","논현동","275",114.498,8,13,8149,5905,9762
"동부센트레빌",962,"강남구","논현동","275",84.9875,15,13,8149,5905,9762
"동부센트레빌",975,"강남구","논현동","275",84.9875,5,13,8149,5905,9762
"동양파라곤",1215,"강남구","논현동","245",158.91,10,12,8149,5905,9762
"동양파라곤",1266,"강남구","논현동","245",180.07,7,12,8149,5905,9762
"동양파라곤",1261,"강남구","논현동","245",157.41,13,12,8149,5905,9762
"동양파라곤",1198,"강남구","논현동","245",160.33,8,12,8149,5905,9762
"동양파라곤",1368,"강남구","논현동","245",208.35,1,12,8149,5905,9762
"동양파라곤",1222,"강남구","논현동","245",180.07,5,12,8149,5905,9762
"동양파라곤",1229,"강남구","논현동","245",208.35,2,12,8149,5905,9762
"동양파라곤",1288,"강남구","논현동","245",180.07,15,12,8149,5905,9762
"동현아파트 1~6",942,"강남구","논현동","105",84.92,1,31,8149,5905,9762
"동현아파트 1~6",983,"강남구","논현동","105",84.92,10,31,8149,5905,9762
"동현아파트 1~6",966,"강남구","논현동","105",84.92,2,31,8149,5905,9762
"동현아파트 1~6",1024,"강남구","논현동","105",84.92,10,31,8149,5905,9762
"동현아파트 1~6",1001,"강남구","논현동","105",84.92,4,31,8149,5905,9762
"동현아파트 1~6",995,"강남구","논현동","105",84.92,3,31,8149,5905,9762
"동현아파트 1~6",1007,"강남구","논현동","105",84.92,3,31,8149,5905,9762
"두산위브1단지",953,"강남구","논현동","252-1",84.993,10,12,8149,5905,9762
"두산위브1단지",924,"강남구","논현동","252-1",84.993,7,12,8149,5905,9762
"두산위브1단지",926,"강남구","논현동","252-1",84.873,8,12,8149,5905,9762
"두산위브1단지",914,"강남구","논현동","252-1",84.993,5,12,8149,5905,9762
"두산위브1단지",913,"강남구","논현동","252-1",84.993,4,12,8149,5905,9762
"두산위브1단지",943,"강남구","논현동","252-1",110.778,6,12,8149,5905,9762
"라이헤스빌",609,"강남구","논현동","109-9",67.37,1,14,8149,5905,9762
"라이헤스빌",558,"강남구","논현동","109-9",84.29,2,14,8149,5905,9762
"마일스디오빌",959,"강남구","논현동","Feb-58",36.29,7,12,8149,5905,9762
"마일스디오빌",937,"강남구","논현동","Feb-58",36.29,12,12,8149,5905,9762
"마일스디오빌",973,"강남구","논현동","Feb-58",36.29,7,12,8149,5905,9762
"브라운스톤",900,"강남구","논현동","Mar-43",244.53,5,11,8149,5905,9762
"스위트캐슬레지던스",567,"강남구","논현동","55",164.04,2,12,8149,5905,9762
"신동아(22)",1156,"강남구","논현동","22",35.73,9,19,8149,5905,9762
"신동아(22)",852,"강남구","논현동","22",84.52,8,19,8149,5905,9762
"신동아(22)",1092,"강남구","논현동","22",35.73,3,19,8149,5905,9762
"신동아(22)",1064,"강남구","논현동","22",35.73,1,19,8149,5905,9762
"신동아(22)",1189,"강남구","논현동","22",35.73,13,19,8149,5905,9762
"신동아(22)",846,"강남구","논현동","22",84.52,3,19,8149,5905,9762
"신동아(22)",1161,"강남구","논현동","22",35.73,4,19,8149,5905,9762
"신동아(22)",813,"강남구","논현동","22",114.34,12,19,8149,5905,9762
"신동아(22)",905,"강남구","논현동","22",84.52,10,19,8149,5905,9762
"신동아(22)",1161,"강남구","논현동","22",35.73,2,19,8149,5905,9762
"신동아(22)",864,"강남구","논현동","22",84.52,6,19,8149,5905,9762
"쌍용",796,"강남구","논현동","103",59.91,8,20,8149,5905,9762
