"address","Apart","gu","dong","long","lat"
"가마산로 442","래미안 영등포 프레비뉴","영등포구","신길동",126.9059756,37.50496753
"가마산로 468","신길레전드 힐스","영등포구","신길동",126.9084593,37.50571391
"가마산로 575","한성","영등포구","신길동",126.9202908,37.50427688
"가마산로 87","한일유앤아이","구로구","구로동",126.8761513,37.48579325
"가마산로 97","현대로얄","구로구","구로동",126.8770342,37.48621962
"가마산로19길 30","일동행복세상","구로구","구로동",126.8846034,37.49452787
"가마산로20다길 45","골드마인(나동)","구로구","구로동",126.8887713,37.49278258
"가마산로20다길 46","다울숲","구로구","구로동",126.8887219,37.49262269
"가마산로26길 5","로제리움2차","구로구","구로동",126.8909761,37.49596874
"가마산로27길 11","해담채3","구로구","구로동",126.8913651,37.49720229
"가마산로27길 24","순영웰라이빌1차","구로구","구로동",126.8915489,37.49805996
"가마산로27길 66","아스타 빌","구로구","구로동",126.8901565,37.49961197
"가마산로50길 27","대성유니드","영등포구","신길동",126.902839,37.50135508
"가마산로79길 19","신길동자이","영등포구","신길동",126.916861,37.50611776
"가마산로79길 7","삼성래미안","영등포구","신길동",126.9160263,37.50514886
"가산로 106","주상복합두산","금천구","가산동",126.893612,37.47539304
"가산로 147","가산지웰에스테이트","금천구","가산동",126.8905896,37.47835784
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382
"가재울로 45","남가좌동현대","서대문구","남가좌동",126.9214214,37.5750966
"가재울로4길 46","명지플러스빌(B)","서대문구","남가좌동",126.9240424,37.57565117
"가재울로6길 53","백련미라보","서대문구","남가좌동",126.9239021,37.57646874
"가재울미래로 2","DMC파크뷰자이1단지","서대문구","남가좌동",126.9184223,37.57018096
"가재울미래로 2","DMC파크뷰자이2단지","서대문구","남가좌동",126.9184223,37.57018096
"가재울미래로 2","DMC파크뷰자이5단지","서대문구","남가좌동",126.9184223,37.57018096
"가재울미래로 2","DMC파크뷰자이3단지","서대문구","남가좌동",126.9184223,37.57018096
"가좌로 100","명가","서대문구","홍은동",126.9268708,37.58180684
"가좌로 285","모델리안1","은평구","신사동",126.9123693,37.5937554
"가좌로 291","다원그린","은평구","신사동",126.9118779,37.59409179
"가좌로 295","명남더블레스(39-4)","은평구","신사동",126.9115407,37.59438855
"가좌로 297","명남더블레스(39-19)","은평구","신사동",126.9114219,37.59448162
"가좌로 303","회림","은평구","신사동",126.9109723,37.59483781
"가좌로 34","홍연","서대문구","연희동",126.9320063,37.5776004
"가좌로 341","미래하임(아파트)","은평구","신사동",126.9075028,37.59701516
"가좌로 342","홍익","은평구","신사동",126.9078807,37.59752818
"가좌로 344","현대2","은평구","신사동",126.9077412,37.59750517
"가좌로 345","예성그린","은평구","신사동",126.9072509,37.59714782
"가좌로 391","신사씨티","은평구","신사동",126.9042541,37.60049935
"가좌로10길 25","세종레디안","은평구","응암동",126.9167915,37.59309864
"가좌로12길 12","형진","은평구","신사동",126.9078849,37.59817692
"가좌로12길 15","두산위브2차","은평구","신사동",126.9075309,37.59861478
"가좌로7나길 30","우성","은평구","응암동",126.9190861,37.58378356
"가좌로7나길 35","경남","은평구","응암동",126.9197094,37.58333403
"갈현로 143","에덴드림","은평구","구산동",126.911028,37.61075901
"갈현로 166","새천년드림","은평구","구산동",126.9115872,37.61279104
"갈현로 97","만민라이프","은평구","역촌동",126.9105417,37.6066453
"갈현로11길 46","경남아너스빌","은평구","구산동",126.9054251,37.60479876
"갈현로12길 7","예승","은평구","역촌동",126.911464,37.60634943
"갈현로15길 53","경향","은평구","구산동",126.9062827,37.61014714
"갈현로16길 16","우신","은평구","구산동",126.9127687,37.60794158
"갈현로17길 17","브라운스톤구산","은평구","구산동",126.9095284,37.61177602
"갈현로17나길 31","우공아트빌","은평구","구산동",126.9101647,37.60880363
"갈현로1길 28","뉴서울(277-2)","은평구","신사동",126.9070703,37.59969546
"갈현로1길 31","신사동한신휴플러스","은평구","신사동",126.906602,37.59940971
"갈현로1길 36","은평신사두산위브","은평구","신사동",126.9063484,37.59980752
"갈현로23길 41","한솔","은평구","갈현동",126.910245,37.61854214
"갈현로29길 11","미미","은평구","갈현동",126.9142062,37.6194594
"갈현로29길 30","반도하우드","은평구","갈현동",126.9129034,37.62085301
"갈현로29길 52","메카","은평구","갈현동",126.9115029,37.62231287
"갈현로29길 61","라이프시티","은평구","갈현동",126.9107606,37.62301156
"갈현로29길 62","코오롱하늘채","은평구","갈현동",126.9109315,37.62305457
"갈현로2가길 1","신아","은평구","신사동",126.911234,37.6001866
"갈현로33길 24","갈현동현대","은평구","갈현동",126.9141359,37.62154947
"갈현로3나길 22","역촌센트레빌","은평구","역촌동",126.9066613,37.60250845
"갈현로3나길 23","역촌센트레빌","은평구","역촌동",126.906326,37.60268905
"갈현로3다길 15","라이프씨티","은평구","신사동",126.905692,37.60191185
"갈현로45길 57","갈현건영","은평구","갈현동",126.9137956,37.62921895
"갈현로4길 26","신사성원","은평구","신사동",126.9130331,37.60116576
"갈현로7길 56","구산그린빌","은평구","구산동",126.9045592,37.60505014
"강남대로 224","양재한신휴플러스","서초구","양재동",127.0350688,37.48395023
"강남대로 240","SK허브프리모","강남구","도곡동",127.0343017,37.48514511
"강남대로 256","대우디오빌","강남구","도곡동",127.0334945,37.48641267
"강남대로 321","서초동대우디오빌프라임","서초구","서초동",127.0302352,37.49166683
"강남대로 324","역삼디오슈페리움","강남구","역삼동",127.0308219,37.49209557
"강남대로 455","강남태영데시앙루브","서초구","서초동",127.0246463,37.50278209
"강남대로112길 41","거평프리젠","강남구","논현동",127.0276743,37.50624018
"강남대로132길 26","힐타워","강남구","논현동",127.0231113,37.51255905
"강남대로136길 40","지고하임(102동)","강남구","논현동",127.0236186,37.51378155
"강남대로146길 28","신동아(22)","강남구","논현동",127.0224645,37.51514717
"강남대로162길 41","Ruden House","강남구","신사동",127.0215983,37.52094045
"강남대로16길 22","서초","서초구","양재동",127.0401709,37.47088651
"강남대로27길 7","(66-3)","서초구","양재동",127.0378701,37.47891997
"강남대로2길 24","마로니에","서초구","양재동",127.0436432,37.46674045
"강남대로2길 38","동원","서초구","양재동",127.0442314,37.46716058
"강남대로39길 5","두산위브(1362)","서초구","서초동",127.0326227,37.48625895
"강남대로45길 16","서초아파트","서초구","서초동",127.0310903,37.48826286
"강남대로48길 24","조이너스 도곡","강남구","도곡동",127.0350569,37.48712084
"강남대로53길 11","서초동삼성쉐르빌2","서초구","서초동",127.0278512,37.49411452
"강남대로61길 17","밀라텔쉐르빌","서초구","서초동",127.0249116,37.49872774
"강남대로6길 126","선경에버빌","서초구","양재동",127.0463135,37.47058622
"강남대로6길 148","파크뷰","서초구","양재동",127.0473284,37.47099334
"강남대로84길 33","대우디오빌플러스","강남구","역삼동",127.0312139,37.49728286
"강남대로8길 64","다원","서초구","양재동",127.0439147,37.46946364
"강남대로99길 28","새서울맨션","서초구","잠원동",127.018035,37.51506606
"강동대로 143","삼성파크타워","강동구","성내동",127.1231716,37.52656366
"강동대로 143","신호빌라트","강동구","성내동",127.1231716,37.52656366
"강동대로 74","삼용","송파구","풍납동",127.1153486,37.52618039
"강동대로53길 21","광남벨라스타워","강동구","성내동",127.1316093,37.52382382
"강변역로4길 56","광진해모로리버뷰","광진구","구의동",127.0922587,37.53338193
"강서로 130","한솔스위트벨리","강서구","화곡동",126.8426578,37.5387982
"강서로 266","우장산아이파크,이편한세상","강서구","화곡동",126.83659,37.54937841
"강서로 348","우장산힐스테이트","강서구","내발산동",126.837984,37.55658669
"강서로 490","일신건영휴먼빌","강서구","가양동",126.8416101,37.56904518
"강서로 532","동신대아","강서구","가양동",126.8427143,37.57265934
"강서로10길 143","계명(849-7)","강서구","화곡동",126.8557657,37.53101428
"강서로12길 8","근상프리즘(342-35)","강서구","화곡동",126.8476716,37.53137172
"강서로17가길 16","계명(350-33)","강서구","화곡동",126.8445009,37.53372267
"강서로17가길 46","중앙화곡하이츠","강서구","화곡동",126.8437329,37.5349059
"강서로17라길 3","화곡동복지","강서구","화곡동",126.8407185,37.5325865
"강서로29길 34","대한아파트","강서구","화곡동",126.8399509,37.53920201
"강서로33가길 86","프라임팰리스(1024-23)","강서구","화곡동",126.8362744,37.54503961
"강서로37길 78","수산동우","강서구","화곡동",126.8331447,37.54347831
"강서로43길 17","신일골드빌","강서구","화곡동",126.8352188,37.5469359
"강서로43길 28","타워빌","강서구","화곡동",126.8346096,37.54718889
"강서로45길 104","유니드","강서구","내발산동",126.8319537,37.54990405
"강서로45길 138","태승훼미리3차","강서구","내발산동",126.8312254,37.55130641
"강서로45길 18","태승훼미리","강서구","내발산동",126.8351483,37.54820502
"강서로45나길 11","다울아크로빌","강서구","내발산동",126.8346556,37.54858361
"강서로45나길 15","수산오성","강서구","내발산동",126.8354669,37.54870518
"강서로45다길 12","신세계아파트1","강서구","화곡동",126.8345387,37.54749327
"강서로45다길 30","초록","강서구","화곡동",126.8348037,37.5466552
"강서로45다길 30","희훈리치파크","강서구","화곡동",126.8348037,37.5466552
"강서로45다길 45","우림루미아트아파트","강서구","화곡동",126.8350926,37.54588263
"강서로45라길 15","광성금강","강서구","내발산동",126.8337748,37.54861538
"강서로46길 60","청솔숲속마을 101동","강서구","내발산동",126.8394149,37.55132267
"강서로46길 78","청솔숲속마을 102동","강서구","내발산동",126.8399076,37.55196376
"강서로46길 79","길성그랑프리텔","강서구","내발산동",126.8397261,37.55220016
"강서로47길 108","마곡수명산파크1단지","강서구","내발산동",126.8301947,37.553502
"강서로47길 158","마곡수명산파크2단지","강서구","내발산동",126.8273743,37.55378514
"강서로47길 39","상산노블레스빌","강서구","내발산동",126.8339435,37.55276114
"강서로47길 61","신세계","강서구","내발산동",126.8329793,37.55254773
"강서로47길 80","보람","강서구","내발산동",126.8317307,37.55314661
"강서로47나길 39","낙원연립재건축조합아파트","강서구","내발산동",126.834789,37.55096899
"강서로47다길 10","신세계(697-5)","강서구","내발산동",126.8341532,37.55236827
"강서로47다길 10","한서3차","강서구","내발산동",126.8341532,37.55236827
"강서로47다길 28","한울앤하우스","강서구","내발산동",126.8340424,37.55154054
"강서로47라길 22","내츄럴3차","강서구","내발산동",126.8322512,37.55209514
"강서로47라길 79","그린씨티","강서구","내발산동",126.8331527,37.54967598
"강서로47마길 15","수명산태송팰리채","강서구","내발산동",126.8313075,37.55253009
"강서로47마길 71","청솔수(711-6)","강서구","내발산동",126.8325473,37.55016335
"강서로48길 25","덕현중앙타워빌","강서구","내발산동",126.8379971,37.55265064
"강서로50길 72","신세계3차101동","강서구","내발산동",126.8408268,37.55474217
"강서로56나길 110","부영","강서구","등촌동",126.8430537,37.56402986
"강서로56나길 37","주공3","강서구","등촌동",126.8416277,37.56107324
"강서로5가길 50","일현세일","강서구","화곡동",126.8452337,37.52911413
"강서로5나길 104","웰라이빌","강서구","화곡동",126.8424036,37.52849588
"강서로5나길 50","일성스카이빌","강서구","화곡동",126.8454451,37.52864301
"강서로5나길 77","궁전 A동","강서구","화곡동",126.8439151,37.52828621
"강서로68길 108","동성","강서구","등촌동",126.8463941,37.56438675
"강서로68길 36","등촌1,2단지주공아파트","강서구","등촌동",126.8428927,37.56603723
"강서로7길 107","한양아이클래스","강서구","화곡동",126.8417366,37.52893262
"강서로7길 118","현대홈타운(923-2)","강서구","화곡동",126.8411834,37.52903614
"강서로7길 20","송민","강서구","화곡동",126.8465786,37.52965563
"강서로7길 28","해태드림타운","강서구","화곡동",126.8461774,37.52960944
"강서로7길 52","강서뉴","강서구","화곡동",126.8447416,37.5295326
"강서로7길 70","삼성다빈치(917-14)","강서구","화곡동",126.8438417,37.52935709
"강서로7길 77","우진","강서구","화곡동",126.8434927,37.52916307
"강서로7길 82","우공팰리스","강서구","화곡동",126.8431605,37.52932471
"강서로8길 11","은하센트리움","강서구","화곡동",126.8486483,37.52987678
"개봉로15길 84","진로","구로구","개봉동",126.851117,37.48994091
"개봉로15길 91","거성","구로구","개봉동",126.8507668,37.4897921
"개봉로17아길 41","LIP e-푸른아파트","구로구","개봉동",126.8507371,37.49311488
"개봉로1길 124","동서아파트(313-32)","구로구","개봉동",126.8520717,37.48197977
"개봉로1길 170","대상","구로구","개봉동",126.8495843,37.48208613
"개봉로1길 188","영화 아이닉스","구로구","개봉동",126.84879,37.4825053
"개봉로20길 158","현대홈타운","구로구","개봉동",126.8626272,37.4919064
"개봉로20길 6","현대","구로구","개봉동",126.8562963,37.4922778
"개봉로2길 133","개봉동현대아이파크","구로구","개봉동",126.8605006,37.49084358
"개봉로3가길 88","길훈","구로구","개봉동",126.8521427,37.48272684
"개봉로3길 51","개봉프라자","구로구","개봉동",126.8534936,37.48610025
"개봉로3길 87","한진","구로구","개봉동",126.851457,37.48600722
"개포로 303","현대1차101동~106동","강남구","개포동",127.0548236,37.48202117
"개포로 307","개포우성3차","강남구","개포동",127.0563792,37.48321155
"개포로 310","개포주공 1단지","강남구","개포동",127.0570268,37.48318464
"개포로 311","우성9차아파트 901동, 902동","강남구","개포동",127.0574102,37.48421666
"개포로 409","현대3","강남구","개포동",127.0617844,37.48751411
"개포로 411","우성8","강남구","개포동",127.0624656,37.48786472
"개포로 516","개포주공 6단지","강남구","개포동",127.0708801,37.48998548
"개포로 516","개포주공 7단지","강남구","개포동",127.0708801,37.48998548
"개포로109길 21","삼익대청아파트","강남구","개포동",127.0767822,37.49398703
"개포로109길 69","개포자이(12-2)","강남구","개포동",127.0773622,37.49628163
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631
"개포로110길 21","현대4","강남구","일원동",127.0773194,37.49090502
"개포로110길 36","대우","강남구","일원동",127.078598,37.49052733
"개포로110길 43","개포한신","강남구","일원동",127.0793898,37.49079957
"개포로110길 46","현대사원","강남구","일원동",127.0793863,37.489053
"개포로124길 27","삼성","강남구","일원동",126.978884,37.611107
"개화동로27가길 33","Air Palace(619-7)","강서구","방화동",126.8074605,37.56275901
"개화동로27길 43","원미","강서구","방화동",126.8089417,37.56452827
"거마로 41","현대3차","송파구","거여동",127.1457082,37.49670232
"거마로9길 19","삼호","송파구","거여동",127.1437221,37.49691826
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276
"거북골로 91","쌍용스윗닷홈","서대문구","남가좌동",126.9193099,37.57572661
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849
"거북골로18가길 23","휴먼빌","서대문구","북가좌동",126.9115941,37.57721801
"겸재로 198","건원 베스트원","중랑구","면목동",127.0896387,37.58868873
"겸재로 24","서울가든","동대문구","휘경동",127.0718022,37.58437368
"겸재로29길 27","리치카운티","중랑구","면목동",127.0849908,37.58901372
"겸재로30길 42","마젤란21","중랑구","면목동",127.0838014,37.58589096
"겸재로4길 18","삼성제이드아파트","중랑구","면목동",127.0766693,37.58499733
"경기대로 26","우리유앤미","서대문구","충정로3가",126.9623216,37.56178717
"경기대로3길 19","충정솔레디움(102동)","서대문구","충정로3가",126.9609558,37.56193828
"경기대로5길 23","행복한","서대문구","충정로3가",126.9608102,37.56270959
"경기대로9길 15","로얄훼미리A","서대문구","충정로2가",126.9629937,37.56462325
"경서로1길 14","삼명","구로구","고척동",126.8560314,37.49899274
"경인로 158","동선","구로구","오류동",126.8392591,37.49384457
"경인로 176","시티월드","구로구","오류동",126.8410672,37.49450257
"경인로 230","라인","구로구","오류동",126.8462869,37.49693621
"경인로 248","동부(339)","구로구","오류동",126.8483327,37.49715615
"경인로 343","삼환로즈빌","구로구","고척동",126.8585396,37.49738405
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359
"경인로 390","벽산","구로구","고척동",126.8637135,37.49675631
"경인로 584","신도림팰러티움","구로구","신도림동",126.8818906,37.50414581
"경인로 619","신도림3차푸르지오","구로구","신도림동",126.8846198,37.50673164
"경인로 638","SK VIEW","구로구","신도림동",126.8863039,37.50735758
"경인로 643","동아2","구로구","신도림동",126.8865415,37.50813603
"경인로 662","디큐브시티","구로구","신도림동",126.8884014,37.50886343
"경인로 882","여의도시티아이","영등포구","영등포동1가",126.9106344,37.51751976
"경인로114가길 11","창방","영등포구","영등포동1가",126.9139683,37.51742908
"경인로114가길 14","헤렌어반","영등포구","영등포동1가",126.9137405,37.51725031
"경인로114길 62","(145-0)","영등포구","영등포동1가",126.9127321,37.51715343
"경인로20나길 63","오류동역솔리스타","구로구","오류동",126.8406753,37.49404051
"경인로2길 30","은하수수목원2차(108-43)","구로구","오류동",126.826948,37.48928773
"경인로2길 34","은하수수목원2차","구로구","오류동",126.8267924,37.48913243
"경인로2길 42","목화수목원 102동","구로구","오류동",126.8264532,37.48887238
"경인로38길 13","신개봉삼환","구로구","개봉동",126.8574738,37.49656756
"경인로40길 11","영화","구로구","개봉동",126.8594327,37.49631414
"경인로40길 25","청실","구로구","개봉동",126.8592025,37.49569775
"경인로47길 128","마젤란","구로구","고척동",126.8636968,37.50430858
"경인로47길 150","경남1","구로구","고척동",126.8625853,37.50497593
"경인로47다길 34","우성꿈동산","구로구","고척동",126.8656048,37.50384883
"경인로47다길 43","산업인","구로구","고척동",126.8662083,37.50411295
"경인로59길 7","대림e-편한세상6","구로구","신도림동",126.8831277,37.50606273
"경인로65길 16","대림e-편한세상4","구로구","신도림동",126.8869103,37.50954477
"경인로66길 5","신성은하수","구로구","신도림동",126.8868755,37.50758443
"경인로67길 23","신도림2차푸르지오","구로구","신도림동",126.8891303,37.51082547
"경인로77길 21","남성","영등포구","문래동2가",126.891737,37.51315819
"경인로8길 64","영풍마드레빌","구로구","오류동",126.8389783,37.49179792
"경인로8길 75","삼천리","구로구","오류동",126.8398367,37.49242008
"경희궁길 57","광화문풍림스페이스본(106동)","종로구","사직동",126.9678074,37.57368285
"고덕로 130","프라이어팰리스","강동구","암사동",127.1398256,37.55448978
"고덕로 131","롯데캐슬퍼스트","강동구","암사동",127.1399266,37.55493975
"고덕로 210","삼익그린2차","강동구","명일동",127.148884,37.55454502
"고덕로 240","신동아","강동구","명일동",127.1521367,37.55462299
"고덕로 313","주공2","강동구","고덕동",127.1626204,37.5579966
"고덕로 427","고덕리엔파크2단지","강동구","강일동",127.1731346,37.55844965
"고덕로 64","다성이즈빌","강동구","암사동",127.1323327,37.55458532
"고덕로10길 30","우암쎈스뷰","강동구","암사동",127.1297828,37.55341191
"고덕로19길 30","한강포스파크","강동구","암사동",127.1338125,37.55613914
"고덕로23길 13","영상라이브센스","강동구","암사동",127.1350393,37.55544549
"고덕로25길 13","대명","강동구","암사동",127.1363929,37.55544117
"고덕로27길 36","현대홈타운","강동구","암사동",127.1380375,37.55637402
"고덕로61길 37","배재현대","강동구","고덕동",127.1527226,37.55661479
"고덕로62길 29","삼환","강동구","명일동",127.1534461,37.55349612
"고덕로62길 76","명일우성","강동구","명일동",127.152631,37.55154017
"고덕로79길 18","주공2","강동구","고덕동",127.1668534,37.5577057
"고덕로80길 13","주공3","강동구","상일동",127.1686842,37.5551975
"고덕로80길 20","주공3","강동구","상일동",127.1645968,37.5556525
"고덕로97길 20","강일리버파크10단지","강동구","강일동",127.1798975,37.55940688
"고무래로 35","반포리체","서초구","반포동",127.0125877,37.50299133
"고무래로 94","서초4현대","서초구","서초동",127.0181892,37.50050189
"고무래로10길 28","대성유니드","서초구","반포동",127.0099033,37.5004107
"고무래로10길 39","엠브이아파트","서초구","반포동",127.0100508,37.4993479
"고미술로 21","삼희","동대문구","답십리동",127.0509257,37.56915715
"고미술로 57","답십리한화","동대문구","답십리동",127.0538766,37.56692748
"고산자로 160","대림강변","성동구","응봉동",127.0346918,37.55444813
"고산자로 164","행당한신","성동구","행당동",127.0350074,37.55491588
"고산자로 177","서울숲행당푸르지오","성동구","행당동",127.0336416,37.55601275
"고산자로 534","한신","동대문구","제기동",127.0384573,37.58753353
"고산자로16길 8","두산","성동구","행당동",127.03707,37.5654019
"고산자로2길 13","동아리버그린","성동구","응봉동",127.0366424,37.55246967
"고산자로32길 44","용두아파트","동대문구","용두동",127.0407877,37.57699453
"고산자로4길 34","동아리버그린","성동구","응봉동",127.0376372,37.55347625
"고척로 41","오류동금호어울림","구로구","오류동",126.8396434,37.49837175
"고척로 49","동부골든","구로구","오류동",126.8403027,37.49895489
"고척로 52","한신플러스타운","구로구","오류동",126.8407196,37.49877865
"고척로 82","거성푸르뫼2","구로구","개봉동",126.8435007,37.50038286
"고척로 85","거성푸르뫼1","구로구","개봉동",126.8437451,37.5007048
"고척로18길 77","오류동휘버스","구로구","오류동",126.8456325,37.49762305
"고척로21나길 48","창동","구로구","개봉동",126.8431389,37.50238714
"고척로21나길 85","건영","구로구","개봉동",126.8409342,37.50162285
"고척로22길 84","동도센트리움(70-12)","구로구","개봉동",126.8470116,37.49801417
"고척로27길 76","화신","구로구","개봉동",126.8460676,37.50527415
"고척로52길 21","경남2","구로구","고척동",126.8563588,37.50416013
"고척로52길 48","대우","구로구","고척동",126.8561665,37.50298161
"고척로52길 9","양우","구로구","고척동",126.8561089,37.50467397
"고척로60길 30","벽산베스트블루밍","구로구","고척동",126.8597244,37.50506917
"곰달래로 110","크로스캐슬","강서구","화곡동",126.8449553,37.53032141
"곰달래로 96","유림노르웨이숲(919-1)","강서구","화곡동",126.8434423,37.53020609
"곰달래로11길 21","길훈엔트런스빌","양천구","신월동",126.835765,37.53167837
"곰달래로17길 5","대진","강서구","화곡동",126.8410012,37.53046019
"곰달래로1길 63","탑건위너스빌","양천구","신월동",126.82985,37.53474019
"곰달래로20길 12","한백아파트","강서구","화곡동",126.8427281,37.52980168
"곰달래로20길 13","승윤 노블리안 ","강서구","화곡동",126.8428796,37.52968254
"곰달래로23길 16","성광","강서구","화곡동",126.8459371,37.53123713
"곰달래로23길 6","우성(343-75)","강서구","화곡동",126.8460528,37.53080055
"곰달래로26길 12","산내들","강서구","화곡동",126.8490748,37.53016195
"곰달래로2길 16","신월성원","양천구","신월동",126.834215,37.52821258
"곰달래로2길 31","신월동방원","양천구","신월동",126.8349806,37.52724681
"곰달래로2길 32","해주","양천구","신월동",126.8349498,37.52709905
"곰달래로2길 41","동도하이츠","양천구","신월동",126.8360477,37.52682735
"곰달래로31마길 43","대호스카이빌","강서구","화곡동",126.8536662,37.53449791
"곰달래로35길 116","푸른숲","강서구","화곡동",126.8532516,37.53616556
"곰달래로56길 39","예지보금자리","강서구","화곡동",126.861132,37.53021698
"곰달래로5길 11","궁전","양천구","신월동",126.8340806,37.53068182
"곰달래로5길 17","태헌(신월프라자)","양천구","신월동",126.8337662,37.53119656
"곰달래로5길 37","태형","양천구","신월동",126.8327921,37.53285731
"곰달래로7길 7","신월6차보람","양천구","신월동",126.8351207,37.53043212
"공릉로 126","두산힐스빌아파트","노원구","공릉동",127.0789017,37.62116757
"공릉로 130","비콘아파트","노원구","공릉동",127.0792447,37.62164064
"공릉로 157","대아아파트1차","노원구","공릉동",127.0794132,37.62411598
"공릉로 168","하늘공원아파트(102동)","노원구","공릉동",127.0799078,37.62501281
"공릉로 170","하늘공원","노원구","공릉동",127.080318,37.62523137
"공릉로 206","동부아파트","노원구","공릉동",127.07804,37.62797329
"공릉로 211","동신아파트","노원구","공릉동",127.0774201,37.62821796
"공릉로 32","공감대","중랑구","묵동",127.0782187,37.61362638
"공릉로13길 30","신도","중랑구","묵동",127.0776074,37.61669762
"공릉로18길 59","브라운스톤태릉","중랑구","묵동",127.0822677,37.61840881
"공릉로27길 110","현대성우아파트","노원구","공릉동",127.0774203,37.62584169
"공릉로2길 39","금호어울림","중랑구","묵동",127.0801408,37.61220401
"공릉로2나길 32","SM해그린","중랑구","묵동",127.0796729,37.613554
"공릉로2나길 46","신안2","중랑구","묵동",127.0795663,37.61420021
"공릉로2라길 15","신안1","중랑구","묵동",127.0813591,37.61281717
"공릉로2라길 4","신안3","중랑구","묵동",127.0814923,37.61223397
"공릉로34길 118","삼익2차아파트","노원구","공릉동",127.0804678,37.62568173
"공릉로34길 45","효성아파트","노원구","공릉동",127.0812704,37.62351621
"공릉로34길 62","태강아파트","노원구","공릉동",127.0821586,37.62374912
"공릉로34길 74","현대아파트","노원구","공릉동",127.0820868,37.62465638
"공릉로41가길 19","한진아파트","노원구","공릉동",127.0789512,37.62538828
"공릉로42길 13","신성미소지움아파트","노원구","공릉동",127.0804717,37.62442401
"공릉로46길 19","공릉동 한보에센시티아파트","노원구","공릉동",127.0797749,37.6277574
"공릉로46길 32","삼익아파트","노원구","공릉동",127.0806835,37.62743081
"공릉로4길 4","문수해오름","중랑구","묵동",127.0782786,37.61319246
"공릉로51길 14","건영장미아파트","노원구","공릉동",127.0760824,37.62884369
"공릉로51길 14","태승훼미리아파트","노원구","공릉동",127.0760824,37.62884369
"공릉로58길 176","우방","노원구","하계동",127.0771239,37.63784645
"공릉로59길 25","청솔(시영7)","노원구","하계동",127.0706503,37.63320492
"공릉로59길 28","미성","노원구","하계동",127.0705131,37.63334806
"공원로 26","금호","구로구","구로동",126.892077,37.49978498
"공원로 27","대림역대성스카이렉스","구로구","구로동",126.8910332,37.49955104
"공원로 34","한스타워","구로구","구로동",126.8915816,37.5003889
"공원로 35","새솔금호","구로구","구로동",126.8905511,37.50007558
"공원로 40","쌍용플래티넘노블","구로구","구로동",126.8912038,37.50080465
"공원로 41","현대파크빌","구로구","구로동",126.8900813,37.50052603
"공원로 47","도림두산베어스타워","구로구","구로동",126.8897791,37.50100578
"공원로6가길 67","우성(23)","구로구","구로동",126.8892687,37.50417062
"공원로6가길 8","비즈트위트 오렌지","구로구","구로동",126.8914206,37.50207319
"공원로6길 16","하나세인스톤3차","구로구","구로동",126.8920061,37.5005896
"공원로6길 25","비즈트위트 레인보우","구로구","구로동",126.8917896,37.50207565
"공원로7길 11","종인아네스트","구로구","구로동",126.8884169,37.50190594
"공원로8길 36","신도림로제리움","구로구","구로동",126.8913737,37.50344777
"공항대로 351","진로,미주아파트","강서구","등촌동",126.8468416,37.55794032
"공항대로 382","우장산롯데캐슬","강서구","화곡동",126.8497261,37.55659147
"공항대로 461","우당","강서구","등촌동",126.8584672,37.5542255
"공항대로 559","등마루","강서구","염창동",126.8679795,37.54977944
"공항대로 637","현대아이파크","강서구","염창동",126.8755555,37.54721808
"공항대로36가길 25","진한연립","강서구","내발산동",126.8342147,37.55317659
"공항대로36가길 66","태승훼미리2","강서구","내발산동",126.8320529,37.55363724
"공항대로39길 100","대림","강서구","등촌동",126.8453209,37.56233738
"공항대로39길 74","주공5","강서구","등촌동",126.8446423,37.56129184
"공항대로42길 51","타워힐101동","강서구","내발산동",126.8430091,37.55557816
"공항대로42길 54","월드메르디앙","강서구","내발산동",126.8429176,37.55570544
"공항대로43길 104","등촌7,8단지주공아파트","강서구","등촌동",126.8508656,37.56164582
"공항대로45길 24","현대","강서구","등촌동",126.8550133,37.55625982
"공항대로45길 68","서광등촌마을2","강서구","등촌동",126.8568264,37.55771309
"공항대로46길 28","강서동도센트리움","강서구","화곡동",126.8528158,37.55455586
"공항대로48길 12","화곡보람","강서구","화곡동",126.8551275,37.55417192
"공항대로4길 17","송정제이빌102동","강서구","공항동",126.8108144,37.56045431
"공항대로4길 21","송정제이빌101동","강서구","공항동",126.810808,37.56025247
"공항대로55길 19","코오롱하늘채","강서구","등촌동",126.8609284,37.55400283
"공항대로55길 50","대동황토방2","강서구","등촌동",126.861922,37.55507617
"공항대로55길 9","청솔펠리체","강서구","등촌동",126.8606531,37.55359044
"공항대로58다길 13","등마루","강서구","등촌동",126.8613048,37.55079115
"공항대로59길 103","대동황토방","강서구","등촌동",126.862916,37.55628183
"공항대로59길 35","계명위너스","강서구","등촌동",126.8635162,37.55324187
"공항대로59길 64","한사랑2삼성","강서구","등촌동",126.8637195,37.55446648
